id,title,abstract
9671686,"Privacy-Preserving Big Data Exchange: Models, Issues, Future Research Directions","Big data exchange is an emerging problem in the context of big data management and analytics. In big data exchange, multiple entities exchange big datasets beyond the common data integration or data sharing paradigms, mostly in the context of data federation architectures. How to make big data exchange while ensuring privacy preservation constraintsƒ The latter is a critical research challenge that is gaining momentum on the research community, especially due to the wide family of application scenarios where it plays a critical role (e.g., social networks, bio-informatics tools, smart cities systems and applications, and so forth). Inspired by these considerations, in this paper we provide an overview of models and issues in the context of privacy-preserving big data exchange research, along with a selection of future research directions that will play a critical role in next-generation research."
9434443,Research on Innovation of Automobile Marketing Mode Based on Big Data Marketing,"With the rapid development of the Internet, the application of big data is more and more extensive. Compared with traditional marketing, big data marketing has significant advantages in market information acquisition, data processing and analysis, and data application. For the automotive industry, the traditional marketing mode is facing severe challenges due to the development of big data technology. In view of this form, a new marketing mode based on big data marketing, which is called precision marketing, came into being. The new automobile precision marketing mode based on big data can be implemented from the following aspects: precise positioning based on big data analysis, accurate push based on big data mining, and fine management based on big data application."
9378407,Machine Learning and OLAP on Big COVID-19 Data,"In the current technological era, huge amounts of big data are generated and collected from a wide variety of rich data sources. These big data can be of different levels of veracity in the sense that some of them are precise while some others are imprecise and uncertain. Embedded in these big data are useful information and valuable knowledge to be discovered. An example of these big data is healthcare and epidemiological data such as data related to patients who suffered from epidemic diseases like the coronavirus disease 2019 (COVID-19). Knowledge discovered from these epidemiological data-via data science techniques such as machine learning, data mining, and online analytical processing (OLAP)-helps researchers, epidemiologists and policy makers to get a better understanding of the disease, which may inspire them to come up ways to detect, control and combat the disease. In this paper, we present a machine learning and big data analytic tool for processing and analyzing COVID-19 epidemiological data. Specifically, the tool makes good use of taxonomy and OLAP to generalize some specific attributes into some generalized attributes for effective big data analytics. Instead of ignoring unknown or unstated values of some attributes, the tool provides users with flexibility of including or excluding these values, depending on their preference and applications. Moreover, the tool discovers frequent patterns and their related patterns, which help reveal some useful knowledge such as absolute and relative frequency of the patterns. Furthermore, the tool learns from the patterns discovered from historical data and predicts useful information such as clinical outcomes for future data. As such, the tool helps users to get a better understanding of information about the confirmed cases of COVID-19. Although this tool is designed for machine learning and analytics of big epidemiological data, it would be applicable to machine learning and analytics of big data in many other r...
(Show More)"
9671739,Big data analytics in support of the under-rail maintenance management at Vitória – Minas Railway,"This paper describes an ongoing study using data collected by an instrumented ore car on Vitória–Minas Railway, operated by Vale in Brazil. The research uses big data analysis methods over collected data by the instrumented car during its voyages. Railway geometry issues can cause undesirable movements on the wagons that can cause discomfort for passengers or instability for the cargo. In the worst scenario, derailments can occur. Each second, several sensors installed on the instrumented car collect data about velocity, acceleration, and movements on the wagon. The volume of collected data is impressive since the railway has about 2,000 km of extension. That volume compels us to use big data analytics methods. As the result of the research, the team aims to establish some levels of operational conditions, named as severity indexes, which can indicate to the maintenance teams the necessity of intervention on the railway."
9137451,Research on Big Data Reference Architecture Model,"For ISO / / IEC TS 25011:2017 some deficiencies of big data reference system. In this paper, we redesigned the big data reference system structure model, and proposed a goal (big data information service quality), three chains (information value chain, information technology value chain and information assurance value chain) and five roles (big data application provider, big data framework provider and big data information assurance provider) 1-3-5 model of data provider and data consumer, and all the attributes of the model are described. In the part of big data information service quality, the deficiencies in ISO / / IEC TS 25011:2017 are corrected. Then, the basic system of big data is proposed. Under the big data reference architecture model proposed in this paper, compared with some other typical models, the conclusion is that other typical models can be replaced completely."
9434438,Film Big Data Visualization Based on D3.js,"In order to understand and mine the information behind the film more intuitively, D3.js is used to visualize the film big data. After obtaining the film data released in China in 2019 through the crawler, use D3.js to present the data in the form of histogram, doughnut chart, force-directed graph, map, Word Cloud, and add rich interactive functions to enable users to quickly obtain the information they need. The final analysis can provide some decision support for the Chinese film industry, as well as a reference for users to select films. Research shows that D3.js is adaptable and reliable for the visualization goals at high speed with low cost in big data processing activities."
8935096,Mining conditional functional dependency rules on big data,"Current Conditional Functional Dependency (CFD) discovery algorithms always need a well-prepared training dataset. This condition makes them difficult to apply on large and low-quality datasets. To handle the volume issue of big data, we develop the sampling algorithms to obtain a small representative training set. We design the fault-tolerant rule discovery and conflict-resolution algorithms to address the low-quality issue of big data. We also propose parameter selection strategy to ensure the effectiveness of CFD discovery algorithms. Experimental results demonstrate that our method can discover effective CFD rules on billion-tuple data within a reasonable period."
8673585,Cybersecurity in Big Data Era: From Securing Big Data to Data-Driven Security,"‘‘Knowledge is power” is an old adage that has been found to be true in today’s information age. Knowledge is derived from having access to information. The ability to gather information from large volumes of data has become an issue of relative importance. Big Data Analytics (BDA) is the term coined by researchers to describe the art of processing, storing and gathering large amounts of data for future examination. Data is being produced at an alarming rate. The rapid growth of the Internet, Internet of Things (IoT) and other technological advances are the main culprits behind this sustained growth. The data generated is a reflection of the environment it is produced out of, thus we can use the data we get out of systems to figure out the inner workings of that system. This has become an important feature in cybersecurity where the goal is to protect assets. Furthermore, the growing value of data has made big data a high value target. In this paper, we explore recent research works in cybersecurity in relation to big data. We highlight how big data is protected and how big data can also be used as a tool for cybersecurity. We summarize recent works in the form of tables and have presented trends, open research challenges and problems. With this paper, readers can have a more thorough understanding of cybersecurity in the big data era, as well as research trends and open challenges in this active research area."
9545987,Research on Big Data Analysis Data Acquisition and Data Analysis,"Using big data analysis algorithm, this paper discusses the source of data acquisition, points out the technical characteristics of data source, and explains the data acquisition methods and requirements. Clear the purpose of big data analysis, build data analysis system, describe the process of data analysis. There are four steps in big data analysis: data acquisition, data storage, data analysis and data mining. Data acquisition can be divided into two parts: acquisition and preprocessing, which is just narrow data acquisition. The data analysis of the Internet of things is a process of organizing and purposefully collecting data, processing data and analyzing data to form information. The analysis process is the support and execution process of the algorithm. In the data processing cycle, data analysis should be used properly in every link from data acquisition in the field perception layer to data transmission in the communication layer to data processing in the application layer, so as to improve the effectiveness and rationality of data processing."
9289757,A New Approach to Use Big Data Tools to Substitute Unstructured Data Warehouse,"Data warehouse and big data have become the trend to help organise data effectively. Business data are originating in various kinds of sources with different forms from conventional structured data to unstructured data, it is the input for producing useful information essential for business sustainability. This research will navigate through the complicated designs of the common big data and data warehousing technologies to propose an effective approach to use these technologies for designing and building an unstructured textual data warehouse, a crucial and essential tool for most enterprises nowadays for decision making and gaining business competitive advantages. In this research, we utilised the IBM BigInsights Text Analytics, PostgreSQL, and Pentaho tools, an unstructured data warehouse is implemented and worked excellently with the unstructured text from Amazon review datasets, the new proposed approach creates a practical solution for building an unstructured data warehouse."
9006294,QualiBD: A Tool for Modelling Quality Requirements for Big Data Applications,"The development of Big Data applications is not well-explored, to our knowledge. Embracing Big Data in system building, questions arise as to how to elicit, specify, analyse, model, and document Big Data quality requirements. In our ongoing research, we explore a requirements modelling language for Big Data software applications. In this paper, we introduce QualiBD, a modelling tool that implements the proposed goal-oriented requirements language that facilitates the modelling of Big Data quality requirements."
9005530,Federated Query processing for Big Data in Data Science,As the number of databases continues to grow data scientists need to use data from different sources to run machine learning algorithms for analysis. Data science results depend upon the quality of data been extracted. The objective of this research paper is to implement a federated query processing framework which extracts data from different data sources and stores the result datasets in a common in-memory data format. This helps data scientists to perform their analysis and execute machine learning algorithms using different data engines without having to convert the data into their native data format and improve the performance.
9006238,Neural and Quantum Cryptography in Big Data: A Review,"That is a fact that the increasing volume of data brings security problems. Encryption measures taken against these emerging and increasing security problems have been examined, and it has been seen that encryption approaches are performed mainly in the areas of neural and quantum cryptography. According to these two of the advanced cryptography techniques are discussed and analyzed with their advantages and disadvantages. This article is committed to paper to be able to provide solutions for big data privacy and big data security problems with Neural and Quantum Cryptography techniques when questioning their feasibility."
9403759,A Preliminary Study on Data Security Technology in Big Data Cloud Computing Environment,"In the rapid development of Internet technology, the application of various new technologies has become more and more extensive. Among them, the development of big data technology and cloud computing technology is very rapid, and these technologies are of great help to improving the efficiency of data storage and management. However, the data system itself has certain data security problems in the big data cloud computing environment. In order to improve people's information security in the process of data processing and integration, we need to study data security protection technology in the big data cloud computing environment. Only in this way can we solve data and information security issues based on specific conditions and improve the reliability and security of data transmission."
9143040,Big Data based Adaptive Learning and Scope of Automation in Actionable Knowledge,"In general, big data can be treated as a tool to extract knowledge from the larger datasets with different data values. Big-data research is being carried out for a long time to extract the data from larger datasets. Generally, some of the devices, sensors generate a humongous amount of data continuously. Hence performing any computational operation or search operation in that bulk data is remaining as a challenging task. At present, the big data researchers are facing challenges such as duplication of data, and identifying the data from one data set to others and also identifying the multidisciplinary data is also a challenging task. When the data is increasing tremendously day by day as a result the server size, capacity and device storage size, RAM etc., should also be improved for deploying fast and efficient results. In this research work, the Big Data Analytics Problem (BDAP) is proposed for offering many solutions such as data deduplication, security, reliability access control etc., and finally and most important it is used for making analysis and decision making."
9403806,Big data cleaning model of smart grid based on Tensor Tucker decomposition,"The traditional big data cleaning model processes data in the form of template matching, which is limited by the data dimension. It not only needs a large calculation space, but also has poor data cleaning effect. To solve the above problems, a smart grid big data cleaning model based on tensor Tucker decomposition is proposed. KNN algorithm is used to detect abnormal data in power grid big data, and the missing data is filled and removed. The tensor Tucker decomposition is used to compress the data and reduce the data dimension. Based on the neural network structure, the data cleaning model is constructed. Compared with the traditional model, the average effective cleaning rate of the cleaning model after tensor Tucker decomposition is 94.16%, which has good data cleaning effect."
9095568,Operation Framework of the Command Information System Based on Big Data Analysis,"With the development of Internet and information technology, big data analysis brings new opportunities for all industries and fields in the world. This paper expounds the basic concept of big data and data analysis, builds a framework of the command information system based on big data analysis, puts forward the solution of real-time data analysis and data distribution for the command information system, provides theoretical foundation for our army command information system in period of big data."
9378286,An Indexing Scheme for Telerehabilitation Big Data,"Reduced cost and increased proliferation of sensors has resulted in the generation of a large amount of data. To make use of this data effectively, efficient techniques for collecting, storing and managing data are needed. In this paper, we present a health big data indexing technique that allows for the efficient storage, querying and management of tele-rehabilitation related big data collected via health sensors connected to client machines accessing web-based e-Health frameworks. Our novel scheme is based on indexing of rehabilitation data based on the human body joint model. We further index the data based on other parameters that may be of interest to researchers such as ethnicity and geographical location. We have described all components of the system in brief."
8669607,Research on Feasibility Path of Technology Supervision and Technology Protection in Big Data Environment,"Big data will bring revolutionary changes from life to thinking for society as a whole. At the same time, the massive data and potential value of big data are subject to many security risks. Aiming at the above problems, a data privacy protection model for big data platform is proposed. First, the data privacy protection model of big data for data owners is introduced in detail, including protocol design, logic design, complexity analysis and security analysis. Then, the query privacy protection model of big data for ordinary users is introduced in detail, including query protocol design and query mode design. Complexity analysis and safety analysis are performed. Finally, a stand-alone simulation experiment is built for the proposed privacy protection model. Experimental data is obtained and analyzed. The feasibility of the privacy protection model is verified."
8837005,Research on Government Integrity Evaluation Based on Big Data,"By studying the international advanced practices of government integrity evaluation represented by Standard & Poor's, Global Integrity, Transparency International and Korea, this paper found that most of the evaluations are based on perceptual surveys. Although this method of data acquisition is simple and easy to implement, it has inherent defects, such as strong subjectivity, lack of details, prone to cause sample deviation, etc. Based on the goal of improving government capacity in integrity, this paper put forward a new idea of government integrity evaluation based on big data: Firstly, collect the behavior data and complaint reporting data in the government business systems, combine with the public opinion data on the Internet. Then, use the big data technology to get the evaluation indicator data of government integrity. Finally, construct a scientific evaluation model through the credit scorecard method. Compared with the traditional measure of evaluation, the government integrity evaluation based on big data in this paper not only can obtain more accurate evaluation results, but also has great value in its evaluation process. A large amount of objective and quantitative - rather than subjective and perceived data - can better support government decision-making and reform. The scientific evaluation indicator system can also guide the specific work of the government."
9691296,"A mini-review of machine learning in big data analytics: Applications, challenges, and prospects","The availability of digital technology in the hands of every citizenry worldwide makes an available unprecedented massive amount of data. The capability to process these gigantic amounts of data in real-time with Big Data Analytics (BDA) tools and Machine Learning (ML) algorithms carries many paybacks. However, the high number of free BDA tools, platforms, and data mining tools makes it challenging to select the appropriate one for the right task. This paper presents a comprehensive mini-literature review of ML in BDA, using a keyword search; a total of 1512 published articles was identified. The articles were screened to 140 based on the study proposed novel taxonomy. The study outcome shows that deep neural networks (15%), support vector machines (15%), artificial neural networks (14%), decision trees (12%), and ensemble learning techniques (11%) are widely applied in BDA. The related applications fields, challenges, and most importantly the openings for future research, are detailed."
9360971,"Research on Refined Sales Management, Data Analysis and Forecasting under Big Data","This article analyzes the key points of refined sales management under big data. The main points of sales management include how to establish a sales management organization, how to improve the sales management information system, how to improve the evaluation management system, and how to strengthen internal sales control. Combining the key points of data analysis under big data, the author studies the establishment of data warehouse, data cleaning and mining, the establishment of data prediction models, and the arrangement of model analysis results. The purpose of this article is to help people give full play to the advantages of big data technology applications and promote the healthy development of the enterprise economy."
9377953,Quasi-optimal Data Placement for Secure Multi-tenant Data Federation on the Cloud,"As it is difficult to directly share data among different organizations, data federation brings new opportunities to the data-related cooperation among different organizations by providing abstract data interfaces. With the development of Cloud computing, organizations store data on the Cloud to achieve elasticity and scalability for data processing. The existing data placement approaches generally only consider one aspect, which is either communication cost or time cost, and do not consider the features of jobs that process the data. In this paper, we propose an approach to enable secure data processing on the Cloud with the data from different organizations. The approach consists of a data federation platform for secure data processing on the Cloud named FedCube and a greedy data placement algorithm that creates a plan to store data on the Cloud in order to achieve multiple objectives based on a cost model. The cost model is composed of two objectives, i.e., reducing both monetary cost and execution time. We present an experimental evaluation by comparing our data placement algorithm with the existing methods based on the data federation platform. The experiments show that our proposed algorithm significantly reduce the total cost (up to 69.8%)."
9109961,Research on the Application of Big Data Technology in Electronic Commerce Supply Chain,"In order to realize the application of big data technology in e-commerce supply chain, this paper puts forward a novel application method of e-commerce supply chain based on big data technology. This method is based on big data technology, combines the Internet of things technology and cloud computing technology, constructs the big data platform of the e-commerce supply chain, and can mine and analyze the data in the e-commerce supply chain. The research results show that this method can promote the application and development of big data technology in e-commerce supply chain and bring great convenience for businesses and customers."
9378113,A Study on the Causes of Garbage Collection in Java for Big Data Workloads,"Garbage collection in Java is critical to the performance of Big Data applications. Our study brings forth the causes that invoke the 3 Java garbage collectors for Big Data and non Big Data workloads. We conclude that allocation failure occurs for about 31-99 per cent of the total garbage collector execution time and is the most common cause for garbage collection in Big Data workloads. In case of Dacapo workloads, we observe that the prominent cause for garbage collection is system gc calls which occur for about 40-99 per cent of the total garbage collector execution time."
8725723,Intelligent Procuratorate Depends on Big Data Investigation Technology,"With the change of the times and the advent of the era of wisdom, it is urgent for procuratorial organs to apply big data investigation technology to solve difficult problems in their work. Big data can discover deep-seated rules and connections of data through valuable data processing. Big data investigation is different from the traditional reconstructing criminal process by consequence traceability. It is a process of mining effective clues on the basis of analyzing and dealing with the links between various clues. It is an effective investigation model based on a large number of data, which can make certain prediction of the direction of investigation. This is a change for ex post investigation and passive investigation in the past. It will also change the single-thread investigation mode to multi-clue cooperative investigation, which will surely lead the future development direction of investigation."
9010596,Using Big Data for Data Leak Prevention,"The paper present our approach for protecting sensitive data, using the methods of Big Data. To effectively protect the valuable information within the organization, the following steps are needed: Employing a holistic approach for data classification, identifying sensitive data of the organization, Identifying critical exit points - communication channels, applications and connected devices and protecting the sensitive data by controlling the critical exit points. Our approach is based on creating of component-based architecture framework for ISS, conceptual models for data protection and implementation with COTS IT security products as Data Leak Prevention (DLP) solutions. Our approach is data centric, which is holistic by its nature to protect the meaningful data of the organization."
9377734,Requirements Engineering Practices and Challenges in the Context of Big Data Software Development Projects: Early Insights from a Case Study,"This paper reports on the results of an exploratory case study on a large-scale Big Data systems development project in the Oil&Gas domain within a non-profit organisation. The aim of this study was to investigate the RE practices and challenges in such projects, currently bereft in the scientific literature. This investigation was focused on: (a) RE practices; (b) sources and distribution of requirements; (c) the role of Big Data characteristics and technologies in RE and systems design; and (d) RE challenges in engineering Big Data Systems. The main results show that (a) there is a lack of specific project tailored RE practices, tools, and frameworks for elicitation, specification and modelling, analysis, and prioritisation of requirements; (b) 40% of the system's requirements are considered Big Data-related from which 75% are identified from internal sources; (c) Big Data characteristics and technologies play an important role in defining quality requirements and system's architecture; (d) five challenges in eliciting, documenting, and analysing Big Data related requirements were identified and discussed. The findings suggest academics and practitioners opportunities to engage in further research in this area."
9110076,Research on the Risk and Supervision Method of Big Data Application in Financial Field,"In order to solve the possible risks in the application of big data in the financial field, this paper proposes a new supervision method based on big data. This method is based on big data, constructs the application platform of financial big data, and carries on the real-time mining to the massive big data in the financial field. The results show that this method can not only break the problem of data island, improve the security of personal privacy data, but also promote the standardization of big data."
9360991,Design and Implementation of Big Data Visual Statistical Analysis Platform,"With the rapid development of the Internet industry, more and more enterprises begin to realize the importance of data. Big data has gradually become an important reference for enterprises to understand their current situation and determine their future development direction. Big data visual statistical analysis platform refers to the system platform that completes most of the big data statistical analysis and shows the demand through the visual interface operation. The system platform mainly includes several functional modules such as visual ETL, visual construction site, authority management, data subscription and system monitoring. The research and development process is mainly based on the Spring framework. MySQL, Redis and HDFS are taken as data storage tools, and Apache Kylin, Spark and other data computing tools are used to carry out architecture design based on the core principles of high performance and high scalability. Finally, various services are combined with the concept of micro-service architecture to complete the overall construction of the system."
9343361,Big Data Science on COVID-19 Data,"In the current era of big data, high volume of big data can be generated and collected from a wide variety of rich data sources at a rapid rate. Embedded in these big data are useful information and valuable knowledge. Examples include healthcare and epidemiological data such as data related to patients who suffered from viral diseases like the coronavirus disease 2019 (COVID-19). Knowledge discovered from these epidemiological data via data science helps researchers, epidemiologists and policy makers to get a better understanding of the disease, which may inspire them to come up ways to detect, control and combat the disease. In this paper, we present a data science solution for analyzing big COVID-19 epidemiological data. The solution helps users to get a better understanding of information about the confirmed cases of COVID-19. Evaluation results show the benefits of our data science solution in discovering useful knowledge from big COVID-19 data."
9403166,Research on the Core Technology of Education Big Data Based on Data Mining,"In recent years, big data technology has made amazing achievements in the field of education, which has also aroused the attention of scholars on the application of data mining technology in education big data. However, the technology is still in the primary stage, and there are still many deficiencies. Therefore, this paper proposes the core technology research of education big data based on data mining. This paper makes an in-depth investigation and Research on the current management mode of education big data. Through the survey, it is a mainstream trend to adopt data mining technology to manage education big data. However, due to the immature technology, there are still some technical defects in the existing management, such as inaccurate prediction and incomplete data collection. In view of these shortcomings, this paper proposes an optimization and improvement scheme, which adjusts the data normalization processing method, optimizes the data clustering method, improves the prediction accuracy and simplifies the calculation steps. In the related verification experiments, compared with the traditional random recommendation algorithm and collaborative filtering algorithm, the prediction accuracy of the improved scheme has been improved, reaching a high level of 99.2%. This paper analyzes that the education big data management scheme based on data mining will play an important role in the future education management."
9457403,Research on Library Personalized Service Mode Based on Big Data Application,"This paper explores the concept and technology of the big data, analyzes the big data environment in the library, and analyzes the source, classification and characteristics of library big data from the relationship between readers, collections and librarians. On this basis, this article constructs a library personalized information service model based on big data applications, and analyzes the current problems and countermeasures faced by libraries."
