id,title,abstract
9324850,Computer Vision Based Framework For Detecting Phishing Webpages,"One of the most dangerous threats on the internet nowadays is phishing attacks. This type of attack can lead to data breaches, and with it to image and financial loss in a company. The most common technique to exploit this type of attack is by sending emails to the target users to trick them to send their credentials to the attacker servers. If the user clicks on the link from the email, then good detection is needed to protect the user credentials. Many papers presented Computer Vision as a good detection technique, but we will explain why this solution can generate lots of false positives in some important environments. This paper focuses on challenges of the Computer Vision detection technique and proposes a combination of multiple techniques together with Computer Vision technique in order to solve the challenges we have shown. We also will present a methodology to detect phishing attacks that will work with the proposed combination techniques."
9574411,Recognizing Human Emotion Using Computer Vision,"Detecting and recognizing human emotion is not an easy thing to do. This will be a big challenge in computer vision because many factors have to be taken while developing an emotion recognition system like facial hair, the presence of spectacles and diverse environments. This paper will use CNN (Convolution Neural Network) model to recognize human emotion from the livefeed using the FER2013 (Facial Expressions Recognition-2013)dataset to train the model. This model delivers 54% accuracy from recognizing seven basic human emotions such as neutral, angry, disgust, fear, happy, sad, and surprise."
8645995,Underwater Computer Vision of the ZEABUS AUV,this paper presents the implementation of underwater computer vision of the ZEABUS Autonomous Underwater Vehicle (AUV) at Kasetsart University. The purpose of the implementation is to augment previously used algorithm for the 2018 International RoboSub Competition and Singapore AUV 2018 Challenge. The result shows that new algorithm has higher precision level and can achieve better object detection.
9190851,Camera Placement Meeting Restrictions of Computer Vision,"In the blooming era of smart edge devices, surveillance cameras have been deployed in many locations. Surveillance cameras are most useful when they are spaced out to maximize coverage of an area. However, deciding where to place cameras is an NP-hard problem and researchers have proposed heuristic solutions. Existing work does not consider a significant restriction of computer vision: in order to track a moving object, the object must occupy enough pixels. The number of pixels depends on many factors (How far away is the object? What is the camera resolution? What is the focal length?). In this study, we propose a camera placement method that identifies effective camera placement in arbitrary spaces and can account for different camera types as well. Our strategy represents spaces as polygons, then uses a greedy algorithm to partition the polygons and determine the cameras' locations to provide the desired coverage. Our solution also makes it possible to perform object tracking via overlapping camera placement. Our method is evaluated against complex shapes and real-world museum floor plans, achieving up to 85% coverage and 25% overlap."
9301078,End-to-End Computer Vision Framework,"Computer Vision is a cross research field with the main purpose of understanding the surrounding environment as closely as possible to human perception. In addition to research on techniques and algorithms that enhance the capabilities of a Computer Vision system, research on the architecture and design of such systems is also important. In this paper we present an End-to-End Computer Vision Framework open-source solution, based on Python programming language, that aims to support researchers in this field. The main focus of the framework is the configurability and scalability of the system in the continuous need to add new Computer Vision algorithms or machine learning models for a day-to-day research activity."
9148583,Application Research of Computer Vision Technology in Automation,"With the continuous development of society and economy and the continuous advancement of science and technology, the application of computer information technology in various fields has become more and more extensive. People have begun to use computer technology to innovate artificial intelligence systems that can replace humans. Among them, the application of computer vision technology is indispensable. This kind of technology can ensure the quality of products and can improve the efficiency of enterprise production to a certain extent. Therefore, this paper mainly studies the computer vision technology and its application in automation, in order to provide a certain reference."
8844942,An Automated Computer Vision Based System for Bottle Cap Fitting Inspection,"Inspection of the cap is one of the most crucial phases of packaging bottles. Defects like loosely fitted cap, scratches/broken cap may occur. It is important to detect these errors as soon as possible. This paper proposes an automated system by which the bottle cap defects can be identified. The bottles with these defects will be rejected by the system. The methods used in this paper are based on computer vision. The system comprises of four methods, which are utilized for bottle cap defect detection: Pattern recognition, Clustering, Object Detection and Line Detection. This paper also presents a comprehensive analysis and a comparison of all the four methods on various parameters. The system has an extensive social and practical value with increasing the productivity, improve the quality of inspection and profitability."
9626573,Vision Processing for Assistive Vision: A Deep Reinforcement Learning Approach,"There is increasing interest in using computer vision and machine learning to enhance human decision making with computer-mediated assistive vision systems. In particular, retinal implants are a rapidly advancing technology offering individuals suffering vision loss due to retinal dystrophies, an opportunity to restore partial vision. However, the visual representations achievable with current and near-term implants are severely limited in resolution and contrast, placing high importance on the selection of visual features to convey via the implant. Using vision processing algorithms on camera-captured input, functional outcomes can be enhanced with such devices. To this end, we propose a novel end-to-end vision processing pipeline for prosthetic vision that learns task-salient visual filters in simulation offline via deep reinforcement learning (DRL). Once learnt, these filters are deployable on a prosthetic vision device to process camera-captured images and produce task-guiding scene representations in real-time. We show how a set of learnt visual features enabling a virtual agent to optimally perform the task of navigation in a 3-D environment can be extracted and applied to enhance the same features in real world images. We evaluate and validate our proposed approach quantitatively and qualitatively using simulated prosthetic vision. To our knowledge, this is the first application of DRL to the derivation of scene representations for human-centric computer-mediated displays such as prosthetic vision devices."
9447637,Comparison of Different Computer Vision Approaches for E-waste Components Detection to Automate E-waste Disassembly,"Electronic Waste (E-waste) is generated in a tremendous amount due to our increasing dependence on electronic devices and rapid upgrading in technological innovations. Environmental and health risks are posed because of e-waste toxic constituents. On the other hand, e-waste contains valuable recoverable materials that can gain economic benefits. Efficient e-waste recycling is optimally conducted when different components are separated and processed by their appropriate chemical techniques. If component separation were conducted by humans, it could put their health at risk and consume an unnecessary amount of time. Thus, Automation and robotics solutions are needed to carry out the recycling. At the heart of such solutions is a computer vision algorithm that can detect, localize and classify e-waste components. Different Computer vision approaches, both traditional and deep learning-based, were compared to know which approach will be more suitable for such a task."
9567757,A Concise Review of Deep Learning Deployment in 3D Computer Vision Systems,"Deep Learning (DL) has advanced the concept of digital image processing, but this does not rule out the relevance of the conventional computer vision techniques as they have continuously been rebranded even before the emergence of DL. DL techniques have over the years been the method of choice in several fields due to their superior performance compared to the state-of-the-art machine learning methods. Among the numerous DL methods, computer vision has to be one of the most prominent methods, and given this, this article overviewed the concept of DL in computer vision, focusing more on the recent advancements in tasks that involve 3D visual data. Some of the DL schemes that are relevant in solving computer vision problems were also briefly reviewed. Furthermore, the history, structure, merits, and drawbacks of these DL schemes were provided. The application of these DL schemes in various computer vision tasks, like object detection, was also described in this article."
9243353,Feasibility Study of Beef Quality Assessment using Computer Vision and Deep Neural Network (DNN) Algorithm,"The beef quality relies upon the colour score of muscle during the grading stage. Colour scoring to be used in beef grading would be very critical and the current way of identification and determination of the quality of beef is still being done manually and susceptible to human error. The ability to automate the prediction of the beef quality will assist the meat industry through the grading phase to establish the colour score. Therefore, computer vision and deep neural network (DNN) were used to predict the beef quality by determining colour scores of beef muscle. Four hundred of beef rib-eye steaks were chosen and acquired for each image, which is the colour score of beef were assigned by expertise according to the standard colour cards. The image was processed and went through DNN classifier for determining beef quality. The proposed DNN classifier achieved the best performance percentage of 90.0%, showing that the computer vision integrated with the DNN algorithm can deliver an efficient implementation for predicting beef quality using colour scores of beef muscle."
9604557,Convolutional Neural Network Architectures Used in Computer Vision,"Studies on computer vision have gained momentum especially with the development of convolutional neural networks (CNN). In addition, the creation of better data sets in terms of quality and quantity, providing access to these data sets, developments in computational power and parallel programming are other issues that affect the achievement of high levels of accuracy. In this study, the concept of computer vision, the factors that make computer vision difficult, the studies that have been done in computer vision until today are summarized. The algorithms developed for this purpose are examined and the studies done in the last five years are analyzed and presented comparatively. With this study, it is aimed to provide a general perspective for future studies."
9225499,A Computer Vision Technique To Detect Scab on Malabar Nightshade,"Agribusiness and its efficiency have a decent effect on the financial development of each nation. In Agriculture, leaf ailments have become an issue because it may a create basic decline in both quality and measure of agrarian output. In this manner, computerized acknowledgement of ailments on leaves assumes a significant job in the farming area. This paper gives a basic and computationally capable strategy utilized for leaf sickness recognizable proof and reviewing utilizing Image processing and computer vision. In this study, a computerized approach is created to distinguish deformities of Malabar nightshade and perceive infections by utilizing machine vision-based picture preparing method which is actualized in MATLAB including an AI calculation with the Multiclass SVM classifier."
9184619,A-MnasNet: Augmented MnasNet for Computer Vision,"Convolutional Neural Networks (CNNs) play an essential role in Deep Learning. They are extensively used in Computer Vision. They are complicated but very effective in extracting features from an image or a video stream. After AlexNet [5] won the ILSVRC [8] in 2012, there was a drastic increase in research related with CNNs. Many state-of-the-art architectures like VGG Net [12], GoogleNet [13], ResNet [18], Inception-v4 [14], Inception-Resnet-v2 [14], ShuffleNet [23], Xception [24], MobileNet [6], MobileNetV2 [7], SqueezeNet [16], SqueezeNext [17] and many more were introduced. The trend behind the research depicts an increase in the number of layers of CNN to make them more efficient but with that the size of the model increased as well. This problem was fixed with the advent of new algorithms which resulted in a decrease in model size. As a result, today we have CNN models which are implemented on mobile devices. These mobile models are small and fast which in turn reduce the computational cost of the embedded system. This paper resembles similar idea, it proposes a new model Augmented MnasNet (A-MnasNet) which has been derived from MnasNet [1]. The model is trained with CIFAR-10 [4] dataset and has a validation accuracy of 96.89% and a model size of 11.6 MB. It outperforms its baseline architecture MnasNet which has a validation accuracy of 80.8% and a model size of 12.7 MB when trained with CIFAR-10."
9418483,Application of VR Technology in Museum Narrative Design with Computer Vision Models,"The establishment of a virtual museum is an epoch-making thing. Its conceptual development has gone through four basic core stages: exhibition, reconstruction, replacement and reproduction, hence, pplication of modern VR technology in museum narrative design with computer vision models together with the scenario test is provided in this study. Virtual reality technology is a high-tech computer science technology that combines multiple technologies, including computer three-dimensional graphics technology, computer vision and data analysis. This designed freamework applied the technology and the vision minotirng to the systematci design. The hardware implementations are also validated through the platform constructions. The test, comparison analysis and the efficiency testing are provided."
9515102,Computer vision application to determine crowdedness in public transport stations,"Computer vision has advanced greatly in the last years, providing a useful tool to extract information from images and video streams, enhancing the capabilities of classical video detection algorithms. In the transport field, it may be used in many applications, like information systems (for people and vehicle count, identification of lost objects, etc.), but is mature enough to be trusted also safety systems (monitoring rails for foreign objects, illegal crossings, and many more). In this article, the authors present a solution to detect crowdedness in public transport stations, that can be helpful for local authorities/public transport operators to make proper decisions regarding anti-Covid measures, but also enhance the response of the public transport system."
9429674,A New Method for Measuring Leveling Heights Using Computer Vision Techniques,"The levels and leveling techniques have developed over the last decades. The development of level instruments started with the appearance of precise levels, they are precise instruments used for precise leveling. The operation of digital levels is based on the digital processing of video indications of a coded staff. A new method for measuring leveling heights using computer vision techniques is proposed in this paper. The methodology implementation comprises capturing an image of a metric staff using a digital camera, then the height is computed by processing the image using a developed algorithm. The algorithm consists of two major steps. In the first step, the implemented software computes the meter and tenth of meter height values through recognizing numbers in the image. Then, it computes the rest of the decimal part digits from the coordinate difference between the image's middle row (reading line) and E shape's (or its mirror image) end row. The proposed algorithm works well for the tested precisions (1, 0.1, and 0.01milimeters), also it can measure the heights from a distance up to more than 100m. The testing results indicate that the measurement algorithm is workable and can be used as a low-cost alternative to the barcoded staff digital levels."
9148179,Design of Automatic Scoring Device for Soccer Goal Based on Computer Vision,"Football is one of the most fashionable games in the world, meanwhile the refereeing results may be controversial. In this work, an automatic goal scoring system is designed for the specific games based on computer vision. The aim is to simplify the referee's work, reduce the human error, and provide an accurate performance for the operators. This subject can realize the tracking and identification of football as the movement of the entity, the detection of the ball into the goal of the scoring area. Through the actual test, the design can accurately display the score results."
8832897,Design and Realization of Fire Detection Using Computer Vision Technology,"Recently, vision-based target positioning technology has received considerable attention in the field of computer vision. The positioning technology has many advantages such as faster speed, higher accuracy and more stable and reliable positioning results. Therefore, it plays an important role in the fields of robot technology, military reconnaissance, geographic survey and field measurement. Based on the positioning technology, the paper designs an embedded vision system with DM816x microprocessor (the processing module) and CCD camera equipped with an infrared filter (the acquisition module), which realizes the recognition and positioning of the fire. Moreover, with 200 groups of experiments in a warehouses, the fire detection system has an alarm accuracy rate over 98%, and positioning accuracy of fire is far higher than the national standard of China. In addition, an automatic fire protection system is proposed, which consists of the fire detector and the water cannon, then it can automatically extinguish the fire when a fire is detected."
9243264,Parking Management by Means of Computer Vision,"Car park management currently relies on parking attendants to show where empty parking lots are by monitoring all available parking areas. In some shopping centers sometimes do not have information about parking conditions, whether parking is full or empty. This condition causes the driver to have difficulty finding a parking space. When drivers are looking for a parking space, many cars are milling about causing congestion and wasting time. This paper presents a breakthrough to make it easier for drivers to find an empty parking space with builds a car parking monitoring and management system based on computer vision. The system input is a camera that is installed in the center of the parking area. The HAAR Cascade Classifier method detects and counts the cars that are parked and then compared with the available parking slots using. If the number of cars currently parked is less than the slots provided, the parking area will inform you that it is still empty along with the number of available slots. Detection of available parking spaces is based on coordinates that have been determined manually on the camera. A total of five slot areas are determined by this camera. The result of this research shows the system accuracy is 90% for the available car parking."
9458522,The 2020 Low-Power Computer Vision Challenge,"AI computer vision has advanced significantly in recent years. IoT and edge computing devices such as mobile phones have become the primary computing platform for many end users. Mobile devices such as robots and drones that rely on batteries demand for energy efficient computation. Since 2015, the IEEE Annual International Low-Power Computer Vision Challenge (LPCVC) was held to identify energy-efficient AI and computer vision solutions. The 2020 LPCVC includes three challenge tracks: (1) PyTorch UAV Video Track, (2) FPGA Image Track, and (3) On-device Visual Intelligence Competition (OVIC) Tenforflow Track. This paper summarizes the 2020 winning solutions from the three tracks of LPCVC competitions. Methods and future directions for energy-efficient AI and computer vision research are discussed."
9377120,Computer Vision and Iot Based Smart System for Visually Impaired People,"For people who are visually impaired, navigation is a challenge they encounter on a daily basis. For the same, use of walking sticks have become a common practice. Although, there are a lot of limitation of just relying on a blind stick. A more suitable method will alert the user about the nature of the obstacle and should also be of assistance in guiding the user to their location. In this paper, we propose an architecture of an assistance system revolving around a shoe that employees IoT devices and sensors along with computer vision algorithms to provide functionalities like obstacle detection, avoidance and navigation. The method uses a smartphone based voice assistance and guides the user with appropriate haptic feedback calculated using various sensors and actuators."
9396468,Computer Vision in Android Application Development,"This article is devoted to the application development for Android OS using computer vision technology. It demonstrates the implementation process step by step and also describes working with such development tools like: Java, ML Kit, Android Studio. The result of the study is application that the user interacts with by turning their head and blinking their eyes."
9164071,Manipulator Package Sorting and Placing System Based on Computer Vision,"Nowadays the logistics industry is developing rapidly. This paper proposes and designs a vision-based manipulator express sorting and delivery system for the problem of express stacking. This system combines computer vision, deep learning, manipulator control and motion planning technologies. This paper uses the YOLO algorithm and PCL to determine the position and normal vector of the pick-up point of the package, plans and controls the movement of the manipulator to the target position to suck the package, and uses vision to determine the size of the package and obtain customer information. Compared with RCNN and SDD algorithm, YOLO has a faster detection speed [1], and at the same time, it handles small stacked targets such as express boxes with higher accuracy. Therefore, this system uses the YOLOv3 algorithm to improve the system's extraction accuracy and speed. Finally, the success rate of the system was 75%, and the completion time was about 15s."
9368818,Research on Computer Vision Image Multimedia Technology Based on Big Data,"With the development of the times, the progress of society, and the continuous improvement of science and technology, people's daily production and life have changed greatly compared with before. Internet, Internet of things, deep algorithm and other technologies are widely used in people's life, which makes big data technology trigger a new round of development trend. In this era of big data, many industries and technology research also ushered in great development opportunities. In order to better study the multimedia technology of computer vision image in the new era; this paper analyzes the application of big data technology, so as to better and more efficient research on computer vision image multimedia technology. The rapid development of the current era has brought great challenges to computer vision image multimedia technology. Therefore, this paper makes an in-depth study of computer vision image multimedia technology under the background of big data. In the research, this paper systematically describes the current computer vision image multimedia technology, as well as the future development direction of computer vision image multimedia technology. Through the analysis, the big data analysis method proposed in this paper plays a key role in the research of computer vision image multimedia technology."
8846702,Bio-Inspired Stereo Vision Calibration for Dynamic Vision Sensors,"Many advances have been made in the field of computer vision. Several recent research trends have focused on mimicking human vision by using a stereo vision system. In multi-camera systems, a calibration process is usually implemented to improve the results accuracy. However, these systems generate a large amount of data to be processed; therefore, a powerful computer is required and, in many cases, this cannot be done in real time. Neuromorphic Engineering attempts to create bio-inspired systems that mimic the information processing that takes place in the human brain. This information is encoded using pulses (or spikes) and the generated systems are much simpler (in computational operations and resources), which allows them to perform similar tasks with much lower power consumption, thus these processes can be developed over specialized hardware with real-time processing. In this work, a bio-inspired stereo-vision system is presented, where a calibration mechanism for this system is implemented and evaluated using several tests. The result is a novel calibration technique for a neuromorphic stereo vision system, implemented over specialized hardware (FPGA - Field-Programmable Gate Array), which allows obtaining reduced latencies on hardware implementation for stand-alone systems, and working in real time."
9544643,A Deep Learning Survey on Content Detection from Images Powered by Computer Vision Framework,"In online services, images have a great impact on a customer's move from knowing the product, accessing and then buying it. It is not a one-to-one process of buying but there is involvement of third-party sellers where the content has to be monitored. Though there are cautions and guidelines, irrelevant images pop up, the customer may get a wrong notion. This paper presents an ideology of a computer vision driven image detection system. This paper also deals about deep learning to real-world product images. The proposed research work has shown a number of technical goals such as lack of training data, class imbalance, fine-grained class definitions. The system combines image classification and object detection techniques with budgeted crowdsourcing to develop a solution for huge, varied and continuous evolving product catalogue. The final section deals with implementation."
9020554,Guidance for Specific Target Doors in Hallway using the Computer Vision for Autonomous Vehicles,"Computer Vision would complement the autonomous robotics goals of accuracy and precision by adding “eyes” to the performance of the robot. We will be researching on computer vision techniques and experimenting their benefits with autonomous robotics. We investigated both Arduino MegaTM Controller Board and Raspberry Pi for analyzing the flexibility of chipset for computer vision using the 4-wire dual data bus Pixi Camera (CMU's 5th version). Both C/C++ and Python libraries were implemented to test the vision camera using I2C and USB communication. Pixi camera scans at a rate of 50 frames per second. We investigated the object recognition, object classification and object tracking capabilities using various algorithms for detecting the specific target doors in a hallway. The autonomous robot is going to maneuver in the hall way by avoiding the obstacles and stop precisely at a door-front of the assigned door number. This is possible by associating the door numbers with color codes."
9214281,Pattern Design of Knit and Purl based on CAD System of Automatic Knitting Machine based on Computer Vision Integration,"Pattern design of knit and purl based on CAD system of automatic knitting machine based on computer vision integration is studied in this paper. Through the computer knitting machine CAD and knitting experiment, summed up the system is a different combination of needle and needle anti the law and its application in pattern design, so as to avoid the actual knitting machine. And the design of the original deviation, flower pattern deformation etc. in some unnecessary extent, and for design of knitted apparel provide more experience to reference. Besides this, the machine vision technologies are combined to then achieve the automatic analysis. The experiment results have then validated the effectiveness."
9396099,Automatic Generation of Preview Images Based on Video Sequence Analysis Using Computer Vision,"The article is devoted to the problems of video analysis, selecting keyframes from it, searching for the most attractive thumbnails in it, as well as analyzing existing approaches to solving these problems. The article offers a new method for selecting attractive frames based on selecting frames with the largest number of attractive objects. This results in a frame that is visually appealing and relevant to the video. The solution also considers the selection of the most attractive thumbnails based on the analysis of various visual qualities and aesthetic indicators of video frames, and then performs cluster analysis to ensure that the resulting images match the video content. The research also considers the method of selecting the frames with the greatest activity through the emotional analysis of people in the video. If necessary, a style is applied to the final image to get a more interesting result."
9025507,Towards Computer Vision Powered Color-Nutrient Assessment of Puréed Food,"With one in four individuals afflicted with malnutrition, computer vision may provide a way of introducing a new level of automation in the nutrition field to reliably monitor food and nutrient intake. We present results on the link between color and vitamin A content using transmittance imaging of a pureed foods dilution series in a computer-vision powered intelligent nutrient sensing system prototype and use a fine-tuned deep autoencoder network to predict the relative concentration of sweet potato purees. Results indicate an network accuracy of 80% across beginner (6 month) and intermediate (8 month) commercially prepared pureed sweet potato samples. Network errors may be explained by fundamental differences in optical properties which are further discussed."
8821635,Smart Vision: Assistive Device for the Visually Impaired Community U sing Online Computer Vision Service,"The visually impaired community face several difficulties in their daily life. With the increase of commercial assistive devices, it can greatly improve their lives, especially for navigation and orientation, which are their main obstacles. Recently, it has been introduced many powerful online image processing services, based on machine learning and deep learning. Microsoft is one of the main players in online image processing services. In this paper, we discussed a prototype development by utilizing the online image processing service, Microsoft Cognitive Service. We expect to further evaluate the accuracy and the usage analytics in order to understand long term system behavior."
9395789,Design of Digital Museum Narrative Space Based on Perceptual Experience Data Mining and Computer Vision,"Design of digital museum narrative space based on perceptual experience data mining and the computer vision is presented in this paper. The carrier of the traditional physical museum is the physical exhibition space inside the magnificent building. In contrast, the carrier of the network virtual museum is much more convenient and flexible. A computer server with powerful configuration can become its carrier. The proposed design utilizes the computer vision and data sensing framework to finish the efficient model. In the general terms of the time performance, segmentation based algorithm is generally faster than fuzzy clustering based algorithm. The data mining model is integrated here to estimate the performance. The simulation has provided the numerical understanding of the proposed method."
9593994,FLoW-Vision: Object Recognition and Pose Estimation System based on Three-Dimensional (3D) Computer Vision,"This paper presents a three-dimensional computer vision-based object recognition on FLoW-Vision in RoISC (formerly ER2C) has entered its second phase. Previously, the robot had a basic vision that was used to replicate ‘human-like’ visual skills using 2D computer vision. As a result of the above discussion, we proposed the design and implementation of an object recognition and pose estimation system based on three-dimensional computer vision to handle object recognition and pose estimation tasks in real-world environments simultaneously. In the object recognition process, a point-cloud segmentation method is used to obtain possible object clusters before starting the calculation of feature description. Then, a keypoints-based two-stage matching process is performed to speed up the computation of finding correspondences between the object clusters of the current scene and a colored point cloud model of an object. Next, a Hough voting algorithm is employed to filter out matching errors in the correspondence set and estimate the initial 3D pose of the object. Last process process the pose estimation from clustered object using RANSAC to search the largest surface as Z surface. Experimental validate the object recognition can work correctly with percentage 100% and pose estimation accuracy of the proposed system can work correctly with percentage 60% in a complex real-world scene."
9216434,R-MnasNet: Reduced MnasNet for Computer Vision,"In Deep Learning, Convolutional Neural Networks (CNNs) are widely used for Computer Vision applications. With the advent of new technology, there is an inevitable necessity for CNNs to be computationally less expensive. It has become a key factor in determining its competence. CNN models must be compact in size and work efficiently when deployed on embedded systems. In order to achieve this goal, researchers have invented new algorithms which make CNNs lightweight yet accurate enough to be used for applications like object detection. In this paper, we have tried to do the same by modifying an architecture to make it compact with a fair trade-off between model size and accuracy. A new architecture, R-MnasNet (Reduced MnasNet), has been introduced which has a model size of 3 MB. It is trained on CIFAR-10 [4] and has a validation accuracy of 91.13%. Whereas the baseline architecture, MnasNet [1], has a model size of 12.7 MB with a validation accuracy of 80.8% when trained with CIFAR-10 dataset. R-MnasNet can be used on resource-constrained devices. It can be deployed on embedded systems for vision applications."
9522852,AFRIFASHION1600: A Contemporary African Fashion Dataset for Computer Vision,"This work presents AFRIFASHION1600, an openly accessible contemporary African fashion image dataset containing 1600 samples labelled into 8 classes representing some African fashion styles. Each sample is coloured and has an image size of 128 x 128. This is a niche dataset that aims to improve visibility, inclusion, and familiarity of African fashion in computer vision tasks.AFRIFASHION1600 dataset is available here."
