id,title,abstract
8823310,Cybersecurity Education: From Beginners to Advanced Players in Cybersecurity Competitions,"Cybersecurity competitions have been shown to be an effective approach for promoting student engagement through active learning in cybersecurity. Players can gain hands-on experience in puzzle-based or capture-the-flag type tasks that promote learning. However, novice players with limited prior knowledge in cybersecurity usually found difficult to have a clue to solve a problem and get frustrated at the early stage. To enhance student engagement, it is important to study the experiences of novices to better understand their learning needs. To achieve this goal, we conducted a 4-month longitudinal case study which involves 11 undergraduate students participating in a college-level cybersecurity competition, National Cyber League (NCL) competition. The competition includes two individual games and one team game. Questionnaires and in-person interviews were conducted before and after each game to collect the players' feedback on their experience, learning challenges and needs, and information about their motivation, interests and confidence level. The collected data demonstrate that the primary concern going into these competitions stemmed from a lack of knowledge regarding cybersecurity concepts and tools. Players' interests and confidence can be increased by going through systematic training."
9467987,Experimental Cybersecurity Level Determination in the Civil Aviation Critical Infrastructure,"Critical information infrastructure protection is a complex process, which requires effective tools for entities' identification, criticality estimation, threat and vulnerability assessment, as well as security ensuring against threats and determining the cybersecurity level. The conducted analysis has shown that today there is no complex, multifunctional method which helps to evaluate the cybersecurity level of the critical information infrastructure entity or a certain industry of the state. From this viewpoint, in the paper advantages and disadvantages of the known approaches were defined. The authors have previously developed a method for determination the level of cybersecurity in critical information infrastructure of the state. This study was continued by experiments, which tested the adequacy of the method's response to changes in input data. In addition, a special software application was developed and implemented and the developed method was verified. It is proved, that the developed method and software make it possible to calculate quantitative parameters that characterize the security of the analyzed industry, to compare the level of critical object security before and after the security mechanisms implementation."
9032924,Cybersecurity Associate Degree Program Curriculum,"The spotlight is on cybersecurity education programs to develop a qualified cybersecurity workforce to meet the demand of the professional field. The ACM CCECC (Committee for Computing Education in Community Colleges) is leading the creation of a set of guidelines for associate degree cybersecurity programs called Cyber2yr, formerly known as CSEC2Y. A task force of community college educators have created a student competency focused curriculum that will serve as a global cybersecurity guide for applied (AAS) and transfer (AS) degree programs to develop a knowledgeable and capable associate level cybersecurity workforce. Based on the importance of the Cyber2yr work; ABET a nonprofit, non-governmental agency that accredits computing programs has created accreditation criteria for two-year cybersecurity programs."
9531924,Educating the Next Generation of Cybersecurity Defenders at the University of Cincinnati,"As cybersecurity issues become ever more prevalent in today’s society, it is imperative that our computer science and engineering programs train students to work in cybersecurity fields. The University of Cincinnati’s Department Electrical Engineering and Computer Science, part of a NSA Center of Excellence, is developing a new B.S. in Cybersecurity Engineering which will be coordinated with cybersecurity programs in Information Technology and in Political Science. We describe our current cybersecurity certificate progran and our proposed new B.S. in Cybersecurity Engineering, which will meet the criteria to apply for ABET EAC accreditation."
9709603,Recent Advances on Federated Learning for Cybersecurity and Cybersecurity for Federated Learning for Internet of Things,"Decentralized paradigm in the field of cybersecurity and machine learning (ML) for the emerging Internet of Things (IoT) has gained a lot of attention from the government, academia, and industries in recent years. Federated cybersecurity (FC) is regarded as a revolutionary concept to make the IoT safer and more efficient in the future. This emerging concept has the potential of detecting security threats, taking countermeasures, and limiting the spreading of threats over the IoT network system efficiently. An objective of cybersecurity is achieved by forming the federation of the learned and shared model on top of various participants. Federated learning (FL), which is regarded as a privacy-aware machine learning ML model, is particularly useful to secure vulnerable IoT environment. In this paper, we start with background and comparison of centralized learning, distributed on-site learning, and FL which is then followed by a survey of the application of FL to cybersecurity for IoT. This survey primarily focuses on the security aspect but it also discusses several approaches that address the performance issues (e.g. accuracy, latency, resource constraint and others) associated with FL which may impact the security and overall performance of the IoT. To anticipate the future evolution of this new paradigm, we discuss the main ongoing research efforts, challenges, and research trends in this area. With this paper, readers can have a more thorough understanding of FL for cybersecurity as well as cybersecurity for FL, different security attacks, and countermeasures."
9156050,AI in Cybersecurity Education- A Systematic Literature Review of Studies on Cybersecurity MOOCs,"Machine learning (ML) techniques are changing both the offensive and defensive aspects of cybersecurity. The implications are especially strong for privacy, as ML approaches provide unprecedented opportunities to make use of collected data. Thus, education on cybersecurity and AI is needed. To investigate how AI and cybersecurity should be taught together, we look at previous studies on cybersecurity MOOCs by conducting a systematic literature review. The initial search resulted in 72 items and after screening for only peer-reviewed publications on cybersecurity online courses, 15 studies remained. Three of the studies concerned multiple cybersecurity MOOCs whereas 12 focused on individual courses. The number of published work evaluating specific cybersecurity MOOCs was found to be small compared to all available cybersecurity MOOCs. Analysis of the studies revealed that cybersecurity education is, in almost all cases, organised based on the topic instead of used tools, making it difficult for learners to find focused information on AI applications in cybersecurity. Furthermore, there is a gab in academic literature on how AI applications in cybersecurity should be taught in online courses."
9073610,A multi-channel cybersecurity news and threat intelligent engine - SecBuzzer,"Cyber threat such as malware and exploit have causes significant losses to the economy and has become a lucrative form of illicit business by leveraging the darkweb as a communication channel. To understand more about the emerging cyber threats of attacking tools and its actors, a threat intelligence collecting mechanism is proposed for identifying the emerging threat. With crowdsourcing intelligence and public threat intelligence such as NVD and CERT, it is able to leverage multiple sources of information and provide domain-specific security intelligence. In addition, we propose a network-based darkweb cyberthreat alert model, which can well represent and visualize actors' similarity and thus uncover the vulnerable vendor (organization) exposed in the underground markets."
9579414,"Studying Cybersecurity in Civil Aviation, Including Developing and Applying Aviation Cybersecurity Risk Assessment","In addition to the importance of safety in civil aviation, the significance of cybersecurity in the aviation sector cannot be ignored, and this fact has often been highlighted owing to frequent cyber-attacks that denigrate victim(s) and also lead to political and economic controversies. Cybersecurity has recently received a major boost, with the shift of air navigation facilities from analog ground-based systems to digital space-based systems to accommodate the tremendous growth in air traffic density. Furthermore, most air navigation facilities have open designs that tend to overlook security concerns. In this regard, identifying a systematic methodology for aviation cybersecurity risk assessment is a key element in the identification of potential threats, and assessment of their likelihood and risk levels, whereby risks can be reduced to tolerable levels through appropriate mitigation measures. Existing review articles have not addressed cybersecurity in all the various aviation systems, and have not considered a systematic methodology for aviation cybersecurity risk assessment. This paper therefore presents a systematic qualitative and quantitative cybersecurity risk assessment methodology for legacy and next-generation critical infrastructure in aviation systems, such as air-ground communication, radio navigation aids, aeronautical surveillance, and system-wide information management (SWIM). Our analysis shows that the communication, navigation, and surveillance systems with the highest risk levels are very-high frequency voice communication, satellite-based navigation, and automatic dependent surveillance-broadcast, respectively, while those with the lowest risk levels are controller-pilot data link communication, ground-based radio navigation aids, and secondary surveillance radar, respectively. Furthermore, the risk level of potential cyber-attacks in SWIM is medium."
9249163,Incorporating SCADA Cybersecurity in Undergraduate Engineering Technology & Information Technology Education,"The purpose of this paper is threefold. First, it makes the case for incorporating cybersecurity principles into undergraduate Engineering Technology Education and for incorporating Industrial Control Systems (ICS) principles into undergraduate Information Technology (IT)/Cybersecurity Education. Specifically, the paper highlights the knowledge/skill gap between engineers and IT/Cybersecurity professionals with respect to the cybersecurity of the ICS. Secondly, it identifies several areas where traditional IT systems and ICS intercept. This interception not only implies that ICS are susceptible to the same cyber threats as traditional IT/IS but also to threats that are unique to ICS. Subsequently, the paper identifies several areas where cybersecurity principles can be applied to ICS. By incorporating cybersecurity principles into Engineering Technology Education, the paper hopes to provide IT/Cybersecurity and Engineering Students with (a) the theoretical knowledge of the cybersecurity issues associated with administering and operating ICS and (b) the applied technical skills necessary to manage and mitigate the cyber risks against these systems. Overall, the paper holds the promise of contributing to the ongoing effort aimed at bridging the knowledge/skill gap with respect to securing ICS against cyber threats and attacks."
8953034,"Review of Cybersecurity Research Topics, Taxonomy and Challenges: Interdisciplinary Perspective","As cybersecurity is a growing field of science, there is not complete agreement across the scope of cybersecurity research topics. This paper proposes a grouping and classifications of cybersecurity researches to introduce an easily referenceable taxonomy of the cybersecurity research topics. A literature survey was conducted to collect published literature review papers about various cybersecurity researches during the past five years periods. Taxonomic analysis of 99 selected papers, which were grouped based on research topic similarities, produced sets of research categories. It categorized the cybersecurity research topics into 8 areas: (1) Applied cybersecurity, (2) Cybersecurity data science, (3) Cybersecurity education and training, (4) Cybersecurity incidents, (5) Cybersecurity management and policy, (6) Cybersecurity technology, (7) Human and social cybersecurity and (8) Theories in cybersecurity. Although cybersecurity grew out of the computer science field, this paper argues that its interdisciplinary nature (not only technical computer security, but also data, system/technology, and human/social) can attract researcher from various disciplines, such as management, policy, psychology, and so on, to contribute to cybersecurity advancement."
9514784,Implementing Enterprise Cybersecurity with Open-Source Software and Standard Architecture,"stract:
Many small and medium scale businesses cannot afford to procure expensive cybersecurity tools. In many cases, even after procurement, lack of a workforce with knowledge of the standard architecture of enterprise security, tools are often used ineffectively. The Editors have developed multiple projects which can help in developing cybersecurity solution architectures and the use of the right tools from the opensource software domain. This book has 8 chapters describing these projects in detail with recipes on how to use opensource tooling to obtain standard cyber defense and the ability to do self-penetration testing and vulnerability assessment. This book also demonstrates work related to malware analysis using machine learning and implementation of honeypots, network Intrusion Detection Systems in a security operation center environment. It is essential reading for cybersecurity professionals and advanced students."
9281264,Surveillance Platform of cybersecurity maturity of micro and small enterprises,"Cyberattacks are malicious and sophisticated events that attempt to exploit the principles of confidentiality, integrity and availability of organizations, causing financial losses and reputational damage, among others. In general, the number of threats and their complexity increases every day as well as the digital transformation of organizations. While it is necessary for each company to increase its digital index, it is also necessary to increase its maturity in cybersecurity. Micro and small enterprises represent a large percentage of companies in Chile, which do not always have the capital to hire qualified cybersecurity personnel. Therefore, this bridge project between the Academy and the Industry, seeks to provide tools so that micro and small companies can evaluate themselves, and potentially have the accompaniment for continuous improvement and ultimately to mature digitally using a successful proposal of the study of different cybersecurity maturity modelels reviewed in the literature."
8821951,"A survey on cybersecurity awareness concerns, practices and conceptual measures","Cybersecurity, a word that attained considerable attention and is regarded as most widely used term across all the domains that use internet. Recent technological advances have mandated the necessity of exploring various aspects of cybersecurity. Rapid cyberisation with the introduction of smart devices has enforced both government and private organizations to create an awareness on cyber threats and cybersecurity. Developed countries like New Zealand has been a frontrunner in introducing new technology and in some cases has legally mandated to implement cybersecurity procedures in various sectors including educational institutions. Though, the necessity of such implementations are never questioned, however, there has been a continues debate on implementation framework particularly for school, bursary and undergraduate syllabus.This paper is divided into three parts. Firstly, the importance of cybersecurity awareness is established by presenting various statistics, followed by the current implementations for cybersecurity awareness in terms of courses, seminars etc. The results of a comprehensive survey among various age groups is presented which gives a generic opinion on different implementations. Finally, we propose a framework that leads to the process of implementing cybersecurity awareness.The survey provides a comprehensive understand of cyber security awareness. This work will contributes on understanding the cyber security awareness state of internet users, what are important aspects and statistics to be collected as well as on the important concepts of internet security that are to be considered while designing a survey. Further, the conclusions obtained from the survey result will guide the new works on cyber security awareness programmes."
9314992,Probabilistic Modeling and Study of Cybersecurity Attacks in Industrial Control Systems of Plants,"Cybersecurity attacks on plant industrial control systems (ICS) have been on the rise. In this paper, we review plant vulnerabilities, plant cyberattacks, and security controls. We also develop and evaluate a probabilistic model for cybersecurity attacks to plant ICS with five possible attacks, three cybersecurity defense strengths, and six cybersecurity defense scenarios. A model of the overhead costs of the six cyberattacks is also presented. We then evaluate the probability of success of these six modeled attacks, particularly under the six defense scenarios. This model helps in assessing the effectiveness of cybersecurity defenses facing a variety of plant cyberattacks and can be customized for different plant situations. Our results indicate that investing in securing the lower ICS network hierarchy levels is more effective than securing the higher levels including the enterprise network level."
9459309,Work-in-Progress-Design and Evaluation of Mixed Reality Programs for Cybersecurity Education,"With the shortage of cybersecurity professionals, there is a critical need to train more young-generation cybersecurity professionals to fill the gap. In this work, we designed interactive activities that make abstract cybersecurity concepts more tangible by using exciting new mixed reality (MR) technology to teach cybersecurity skills and raise the potential interest in cybersecurity careers for middle school students. We plan to analyze the immersive experience, situational interest, and workload after the experiment to study the participants' learning performance and user experience."
9077598,Relating Factors of Tertiary Institution Students’ Cybersecurity Behavior,"Humans are majorly identified as the weakest link in cybersecurity. Tertiary institution students undergo lot of cybersecurity issues due to their constant Internet exposure, however there is a lack in literature with regards to tertiary institution students' cybersecurity behaviors. This research aimed at linking the factors responsible for tertiary institutions students' cybersecurity behavior, via validated cybersecurity factors, Perceived Vulnerability (PV); Perceived Barriers (PBr); Perceived Severity (PS); Security Self-Efficacy (SSE); Response Efficacy (RE); Cues to Action (CA); Peer Behavior (PBhv); Computer Skills (CS); Internet Skills (IS); Prior Experience with Computer Security Practices (PE); Perceived Benefits (PBnf); Familiarity with Cyber-Threats (FCT), thus exploring the relationship between the factors and the students' Cybersecurity Behaviors (CSB). A cross-sectional online survey was used to gather data from 450 undergraduate and postgraduate students from tertiary institutions within Klang Valley, Malaysia. Correlation Analysis was used to find the relationships existing among the cybersecurity behavioral factors via SPSS version 25. Results indicate that all factors were significantly related to the cybersecurity behaviors of the students apart from Perceived Severity. Practically, the study instigates the need for more cybersecurity training and practices in the tertiary institutions."
9592133,8 CYBERSECURITY FOR THE FUTURE,"stract:
In this final chapter, I will discuss a number of innovative cybersecurity research areas that are worth noting: outcome-based cyber defense, artificial intelligence / machine learning, and Computer immunology. Outcome-based cyber defense focuses on attack outcomes rather than the attacks themselves. Recall that there are three primary cyberattack outcomes: denial-of-service attacks, data theft attacks, and misinformation attacks (i.e., cyber deception). Denial-of-service attacks prevent legitimate users from accessing systems or data that belong to them. Data theft attacks remove information that pertains to authorized users. Misinformation attacks cause legitimate users to make decisions based on erroneous information (e.g., phishing)."
8548564,Cybersecurity Interventions for Teens: Two Time-Based Approaches,"Contribution: Intervention effectiveness is shown to vary in its influence on teenagers' outcomes with cybersecurity problem-solving and engagement. In-depth, high-intensity types of intervention may be more effective for female students. Background: Instructional interventions are being developed to address both the critical shortage in cybersecurity talent and gender gaps in the cyber workforce. These interventions need rigorous evaluation. Specific types of instructional strategies are particularly effective for STEM learning. Also, gender differences are found in the benefit students derive from certain instructional methods. An important question is whether certain instructional methods are particularly effective for cybersecurity learning, and consistent in both male and female students. Research Questions: Do cybersecurity interventions affect problem-solving, cybersecurity engagement, and/or cybersecurity self-efficacy? Are there gender differences in terms of intervention effectiveness? Methodology: Study 1 (n = 79) included a 60-min workshop model where participants, assigned to treatment and control groups, completed surveys pre- and post-intervention. The treatment group experienced a workshop on computer networking, without any technology. The control group did not receive the workshop. Study 2 (n = 34) was a week-long intervention whose participants had formal lessons, built websites, and defended themselves from an ongoing simulated cyberattack. Participants completed a survey on cybersecurity learning and engagement three times during the intervention. Findings: Study 1 showed no main treatment effect, but females experienced greater gains in problem-solving than males. In Study 2, there was positive growth over time and females experienced greater growth in cybersecurity self-efficacy relative to males."
9082437,Cybersecurity in an Industrial Internet of Things Environment (IIoT) Challenges for Standards Systems and Evaluation Models,"This paper puts privacy cybersecurity protection into framework of an Internet of Things industrial environment (IIoT) and analyzes on two tools' groups in particular: (1) Standards and technical norms specifically designed to be applied in industrial environments, and (2) assessment tools for cybersecurity of Intermet of Things (IoT) devices usable in industrial infrastructures and environments. These case studies show the cybersecurity challenges and concerns triggered by these limited technologies and how they are addressed by regulations, standards, and technical mechanisms. The goal of these case studies is to illustrate how regulation and technologies attempt to protect the cybersecurity interests in industrial contexts. Finally, the case studies aim to generate an understanding of challenges and how standards and technology address cybersecurity issues in these industrial contexts."
8725885,Cybersecurity Vulnerability Mitigation Framework Through Empirical Paradigm (CyFEr): Prioritized Gap Analysis,"Cybersecurity vulnerability assessment tools, frameworks, methodologies, and processes are commonly used to understand the cybersecurity maturity and posture of a system or a facility. Although those tools are strictly developed based on standards defined by organizations such as the National Institute of Standards and Technology (NIST) and the U.S. Department of Energy, the majority of these tools and frameworks do not provide a platform to prioritize the requirements to reach a desired cybersecurity maturity. To address that challenge, we have been developing a framework and a software application called the cybersecurity vulnerability mitigation framework through empirical paradigm (CyFEr). The efficacy of CyFEr was evaluated by implementing it on the NIST cybersecurity framework (CSF). This paper provides a detailed architecture of CyFEr and demonstrates its application to CSF by testing against a real-world cyberattack that targeted industrial control systems in a critical infrastructure facility."
9319872,"Cy-Through: Toward a Cybersecurity Simulation for Supporting Live, Virtual, and Constructive Interoperability","Cybersecurity simulation is a useful, practical approach to provide insights to counter cyber threats for organizations with a large-scale, complex cyber environment. From the micro behavior of malware on a host to the macroscopic impact of a DDoS attack, various phenomena can be observed and analyzed with simulation scenarios. Many platforms for cybersecurity simulation have been developed to support simulation scenarios and models with different fidelity levels: live, virtual, and constructive. Many platforms for cybersecurity simulation have been developed to support simulation scenarios and models with varying fidelity levels: live, virtual, and constructive. Hence, the support of interoperability between models with different fidelities remained untrodden in the cybersecurity simulation literature. In this paper, we propose a novel cybersecurity simulation platform, Cy-Through, which enables full interoperability between models with different fidelity levels, live/virtual and constructive models. Through the development and demonstration of a prototype of the platform, we prove the possibility of a Live, Virtual, and Constructive (LVC)-interoperable cybersecurity simulation."
9738540,11073-40102-2022 - IEEE/ISO International Standard - Health informatics--Device interoperability Part 40102: Foundational--Cybersecurity--Capabilities for mitigation,"For Personal Health Devices (PHDs) and Point-of-Care Devices (PoCDs), a security baseline of application layer cybersecurity mitigation techniques is defined by this standard for certain use cases or for times when certain criteria are met. The mitigation techniques are based on an extended confidentiality, integrity, and availability (CIA) triad and are described generally to allow manufacturers to determine the most appropriate algorithms and implementations. A scalable information security toolbox appropriate for PHD/PoCD interfaces is specified that fulfills the intersection of requirements and recommendations from the National Institute of Standards and...
Scope:
Within the context of secure plug-and-play interoperability, cybersecurity is the process and capability of preventing unauthorized access or modification, misuse, denial of use, or the unauthorized use of information that is stored on, accessed from, or transferred to and from a PHD/PoCD. The capability part of cybersecurity is information security controls related to both digital data and the relationships to safety and usability. For PHDs/PoCDs, this standard defines a security baseline of application layer cybersecurity mitigation techniques for certain use cases or for times when certain criteria are met. This standard provides a scalable information se...
Purpose:
The purpose of this document is to build a common approach to cybersecurity mitigation on PHD/PoCD interfaces and define a scalable information security toolbox appropriate for the PHD/PoCD data exchange standards.
(Show More)"
9145939,"P11073-40102/D4, Jul 2020 - IEEE Draft Standard - Health informatics - Device interoperability - Part 40102: Cybersecurity - Capabilities for Mitigation","For Personal Health Devices (PHDs) and Point-of-Care Devices (PoCDs), a security baseline of application layer cybersecurity mitigation techniques is defined by this standard for certain use cases or for times when certain criteria are met. The mitigation techniques are based on an extended confidentiality, integrity, and availability (CIA) triad and are described generally to allow manufacturers to determine the most appropriate algorithms and implementations. A scalable information security toolbox appropriate for PHD/PoCD interfaces is specified that fulfills the intersection of requirements and recommendations from the National Institute of Standards and...
Scope:
Within the context of secure plug-and-play interoperability, cybersecurity is the process and capability of preventing unauthorized access or modification, misuse, denial of use, or the unauthorized use of information that is stored on, accessed from, or transferred to and from a PHD/PoCD. The capability part of cybersecurity is information security controls related to both digital data and the relationships to safety and usability. For PHDs/PoCDs, this standard defines a security baseline of application layer cybersecurity mitigation techniques for certain use cases or for times when certain criteria are met. This standard provides a scalable information se...
Purpose:
The purpose of this document is to build a common approach to cybersecurity mitigation on PHD/PoCD interfaces and define a scalable information security toolbox appropriate for the PHD/PoCD data exchange standards.
(Show More)"
9131045,"P11073-40102/D3, Jun 2020 - IEEE Draft Standard - Health informatics - Device interoperability - Part 40102: Cybersecurity - Capabilities for Mitigation","For Personal Health Devices (PHDs) and Point-of-Care Devices (PoCDs), a security baseline of application layer cybersecurity mitigation techniques is defined by this standard for certain use cases or for times when certain criteria are met. The mitigation techniques are based on an extended confidentiality, integrity, and availability (CIA) triad and are described generally to allow manufacturers to determine the most appropriate algorithms and implementations. A scalable information security toolbox appropriate for PHD/PoCD interfaces is specified that fulfills the intersection of requirements and recommendations from the National Institute of Standards and...
Scope:
Within the context of secure plug-and-play interoperability, cybersecurity is the process and capability of preventing unauthorized access or modification, misuse, denial of use, or the unauthorized use of information that is stored on, accessed from, or transferred to and from a PHD/PoCD. The capability part of cybersecurity is information security controls related to both digital data and the relationships to safety and usability. For PHDs/PoCDs, this standard defines a security baseline of application layer cybersecurity mitigation techniques for certain use cases or for times when certain criteria are met. This standard provides a scalable information se...
Purpose:
The purpose of this document is to build a common approach to cybersecurity mitigation on PHD/PoCD interfaces and define a scalable information security toolbox appropriate for the PHD/PoCD data exchange standards.
(Show More)"
8666518,Application of Rank-Weight Methods to Blockchain Cybersecurity Vulnerability Assessment Framework,"Cybersecurity vulnerability assessment tools, frameworks, and methodologies are used to understand the cybersecurity maturity of a system or a facility. However, these tools are strictly developed based on standards defined by organizations such as the National Institute of Standards and Technology (NIST) and the U.S. Department of Energy; the majority of these tools and frameworks do not provide a platform to prioritize the requirements to reach a desired cybersecurity maturity. To address that challenge, we have been developing a framework and software application called cybersecurity vulnerability mitigation framework through empirical paradigm (CyFEr). CyFEr treats the problem at hand as a multi-criteria decision analysis (MCDA) problem, which requires that various criteria be weighed relatively. Defining those weights is non-trivial and often leads to subjective decisions leading to undesired complications. To facilitate such a weighting system in CyFEr, we evaluated the application of various rank-weight methods (such as rank sum, reciprocal rank, rank exponent, and rank order centroid). The efficacy of those rank-weight methods was evaluated by applying them and testing against the blockchain cybersecurity framework (BC2F). BC2F was developed using the NIST cybersecurity framework to evaluate the cybersecurity posture of the blockchain nodes and networks in a given blockchain application or use-case. This paper provides 1) technical insights on the application of rank-weight methods to cybersecurity vulnerability assessments, 2) an overview of BC2F, 3) the application of rank-weight methods to BC2F, and 4) a depiction of the integration of the discussed rank-weight methods in CyFEr."
8754126,Implementing Cybersecurity into the Wisconsin K-12 Classroom,"Cybersecurity is a field that has seen its workforce demands rising steadily throughout the past decade. Although the Wisconsin Department of Administration has been actively encouraging collaboration efforts between the public and private sectors and promoting cybersecurity as a promising career path, the demand for cybersecurity professionals continues to be greater than the supply, which is a trend noticed also nationwide. The state of Wisconsin is facing several challenges in attempting to promote cybersecurity including limited security curricula resources, lack of programs and other initiatives that promote security principles, and lack of awareness of cybersecurity risks. In this paper, we discuss the major challenges Wisconsin is facing towards establishing proper cyber hygiene for the general population and growing the cybersecurity work force. In addition, we suggest ways to overcome or lessen the effect of the identified issues."
9028652,Initial Validation of the Cybersecurity Concept Inventory: Pilot Testing and Expert Review,"We analyze expert review and student performance data to evaluate the validity of the Cybersecurity Concept Inventory (CCI) for assessing student knowledge of core cybersecurity concepts after a first course on the topic. A panel of 12 experts in cybersecurity reviewed the CCI, and 142 students from six different institutions took the CCI as a pilot test. The panel reviewed each item of the CCI and the overwhelming majority rated every item as measuring appropriate cybersecurity knowledge. We administered the CCI to students taking a first cybersecurity course either online or proctored by the course instructor. We applied classical test theory to evaluate the quality of the CCI. This evaluation showed that the CCI is sufficiently reliable for measuring student knowledge of cybersecurity and that the CCI may be too difficult as a whole. We describe the results of the expert review and the pilot test and provide recommendations for the continued improvement of the CCI."
9592265,4 CYBERSECURITY IN LAYERS,"stract:
In the movie Shrek, Shrek the ogre tries to explain to his sidekick, Donkey, why ogres are not just the fierce, carnivorous monsters everyone makes them out to be: ""You dense, irritating, miniature beast of burden! Ogres are like onions! They have layers,"" says a frustrated Shrek."
8522258,"CHAPTER 5 Engineering for Vehicle Cybersecurity by Daniel DiMase, Zachary A. Collier, John A. Chandy, Bronn Pav, Kenneth Heffner, and Steve Walters",
9592171,1 CYBERSECURITY ORIGINS,"stract:
Internet security has become an enormous challenge. Almost everything we see, touch, or use is connected to the internet, including cell phones, wearable devices, home appliances, and even semiautonomous vehicles. The internet is a portal for businesses, governments, and other institutions, providing remote access to trade secrets, medical records, and financial data. And such is the paradox of connectivity: the more connected our computer systems, the more exposed they are to cyberattacks—attempts to steal data, corrupt software, disrupt operations, and even physically damage hardware and networked infrastructures."
8522202,"CHAPTER 15 Law, Policy, Cybersecurity, and Data Privacy Issues by Simon Hartley",
9694540,Automotive Cybersecurity: An Introduction to ISO/SAE 21434,
8522220,"CHAPTER 4 Commercial Vehicle vs. Automotive Cybersecurity: Commonalities and Differences by André Weimerskirch, Steffen Becker, and Bill Hass",
8522257,CHAPTER 1 What Do You Mean by Commercial Vehicles and How Did We Happen on This Path of Cybersecurity? by Gloria D’Anna,
8522224,CHAPTER 3 What Cybersecurity Standard Work Is Applicable to Commercial Vehicles? By Lisa Boran and Xin Ye,
