id,title,abstract
9521147,A fast physical layer security-based location privacy parameter recommendation algorithm in 5G IoT,"The 5G IoT (Internet of Things, IoT) is easier to implement in location privacy-preserving research. The terminals in distributed network architecture blur their accurate locations into a spatial cloaking region but most existing spatial cloaking algorithms cannot work well because of man-in-the-middle attacks, high communication overhead, time consumption, and the lower success rate. This paper proposes an algorithm that can recommend terminal's privacy requirements based on getting terminal distribution information in the neighborhood after cross-layer authentication and therefore help 5G IoT terminals find enough collaborative terminals safely and quickly. The approach shows it can avoid man-in-the-middle attacks and needs lower communication costs and less searching time than 520ms at the same time. It has a great anonymization success rate by 93% through extensive simulation experiments for a range of 5G IoT scenarios."
9032897,IoT-based Disaster Management System on 5G uRLLC Network,"Disaster management systems could greatly benefit from the evolution toward fifth generation mobile networks. In fact, 5G targets unprecedented reliability levels as well as low latency. This can be achieved through a native integration of the elements involved in the service provisioning including the IoT hardware, the network infrastructure and the software platform. This work presents a vertically integrated 5G-based disaster management system that focuses on structural health monitoring and earthquake early warning aspects."
9605001,5G-IoT Architecture for Next Generation Smart Systems,"Next Generation 5G networks are of prime importance to meet the increasing demands of emerging IoT applications and industry verticals for high throughputs and ultra-reliable low latency communication. Future IoT services also require high scalability and Internet connectivity for a wide range of applications, including various mobility scenarios. Communication systems developed so far have not been able to fully address the requirements of IoT applications. However, 5G has the capability to satisfy these needs and provides key enabling technologies for ubiquitous deployment of the IoT technology. We propose and evaluate a novel 5G-IoT architecture using Simu5G network simulator for enabling future IoT systems to support next generation applications. The proposed 5G-IoT architecture is shown to achieve high throughputs of around 1 Gbps with sub-millisecond latency and ultra-high reliability for scalable next generation smart systems."
9619176,Compatibility Studies between 5G IoT Networks and Fixed Service in the 6425-7125 MHz Band,"This work presents compatibility studies between 5G IoT networks and point-to-point fixed service in the 6425-7125 MHz band. This includes a discussion of the current sharing studies in ITU-R. We evaluated co-channel interference of 5G IoT to fixed service considering urban and suburban deployment of 5G IoT, different antenna heights of fixed service. The study includes sensitivity analysis with several protection criteria. The results represent required protection distances between receiving fixed service stations and deployed 5G IoT networks for different deployment scenarios."
9309492,OQAM based Bi-orthogonal 5G System for IoT Device Communications,"The recent advances in wireless technologies made it possible to inter connect every device wirelessly to the Internet, which is called as Internet of Things (IoT). 5G cellular communication research community has been compelled to design solutions for the IoT along with conventional data communications and voice/video over IP networks. The IoT plays a critical role in the modern society with smart cities, smart power grids and other applications. These applications demand ultra low power and low cost solutions. To meet such diversified requirements, novel physical layer need to be designed. In this paper, a novel accessing technique with the LTE procedures defined by 3GPP has been used to cater the needs of IoT devices generated random traffic. A new system with Offset Quadrature Amplitude Modulation (OQAM) and bi-orthogonal frequency division multiplexing (BFDM) is simulated using Matlab Software along with BFDM QAM and LTE based OFDM. In this paper, the performance of BFDM-OQAM system is compared with OFDM and BFDM QAM systems under Line of Sight fading conditions such as Rural Line of Sight (RLOS), Highway Line of Sight (HLOS), and Urban Approaching Line Of Sight (UALOS)."
9290141,Testbed for 5G Connected Artificial Intelligence on Virtualized Networks,"The fifth-generation (5G) cellular networks incorporate a large variety of technologies in order to address very distinct use cases. Assessing these technologies and investigating future alternatives is complicated when one relies only on simulators. 5G testbeds are an important alternative to simulators and many have been recently described, emphasizing aspects such as cloud functionalities, management and orchestration. This work presents a 5G mobile network testbed with a virtualized and orchestrated structure using containers, which focuses on integration to artificial intelligence (AI) applications. The presented testbed uses open-source technologies to deploy and orchestrate the virtual network functions (VNFs) to flexibly create various mobile network scenarios, with distinct fronthaul and backhaul topologies. Distinctive features of the testbed are its relatively low cost and the support to using AI for optimizing the network performance. The paper explains how to deploy the testbed structure and reproduce the presented results with the provided code. AI-based radio access network (RAN) slicing and VNF placement are used as examples of the testbed capabilities."
9501593,Heterogeneous Integration of Double Side SiP for IoT and 5G Application,"Double Side SiP is hot packaging solution by using double side SMT technology and dual side molding to shrink the overall module size. The calculation of package size can be reduce over 40% PCB placement area from 8 x 8mm to 6 x 6mm. Based on module level warpage and thermal dissipation performance point of view, the simulation and experiment including the molding process study with difference molding compound selection DOE to verify Double Side SiP warpage performance. The advantage of Double Side SiP, simplify PKG I/O Count (10% reduction based on PMIC of portable), to improve power supply efficiency and reduce noise emission. From electrical integration point of view, due to shorter signal transmission path to get good electrical performance (SI & PI) than other side by side flip chip base structure. From thermal performance, high thermal solution can be improved 24 ~ 38%. The Double Side SiP module can provide an advanced solution to address the module size, cost, performance, and time-to-market requirement for 5G and IoT marketing. The performance verification in this paper will proceed simulation and measurement. The reliability testing verification was including the TCT, HTSL and u-HAST (Temperature Cycle Test, High Temperature Storage Test, un-bias HAST) results as a verification for Double Side SiP structure. Finally, this paper have Double Side SiP structure and feasibility data for future 5G and IoT devices application."
9129928,"Marketing Automation, 5G and IoT assisted for advanced applications","The combat for increasing the levels of penetrability of CRM / Customer Relations Management and of PR / Public Relations has led to the strong advancements in Marketing Automation. The paper presents the team's considerations and accomplishments in the Marketing Automation implementation and the importance and consequences of the 5G and IoT involvement. The authors have connected the Marketing Automation at two, surprisingly, convergent aspects: psychology and software technology. The authors highlight the use of IoT globally, by all actors, such as individuals and small companies, large companies in the industry, ICT and mobile phone companies, as well as Official statistics. The authors achieve a comparison between the Marketing Automation software tools such as Marketo, Pardot, Eloqua and others and present their conclusions about the possibilities and efficiency of each Marketing Automation instrument and also approaching technologies and efficiency. Practical examples illustrate the important conclusions."
9136003,"Small New Wearable Metamaterials Antennas for IOT, Medical and 5G Applications","Efficient small antennas are crucial in the development of wearable wireless communications and medical systems. Low efficiency is the major disadvantage of small antennas. Meta materials technology and active components are used to improve the efficiency of small antennas. Moreover, the dynamic range and the efficiency of communication system may be improved by using active wearable antennas. Amplifiers may be connected to the wearable antenna feed line to increase the system dynamic range. Novel wideband passive and active efficient wearable metamaterial antennas for IOT, BAN and 5G applications are presented in this paper. The gain and directivity of antennas with Split-ring resonators, SRR, is higher by 2.5dB than the antennas without SRR. The resonant frequency of the antennas with SRR is lower by 4% to 11% than the antennas without SRR. The resonant frequency of the antenna with SRR on human body is shifted by 3% to 5%. Active small wearable antennas may be used in receiving or transmitting communication systems. For example, the active metamaterial antenna gain is 13+3dB for frequencies from 0.1GHz to 0.8GHz. The active antenna Noise Figure is 0.5+0.3dB for frequencies from 0.1GHz to 0.8GHz."
9326395,Adaptive Network Slicing in Multi-Tenant 5G IoT Networks,"The Fifth Generation (5G) mobile networking coupled with Internet of Things (IoT) can provide innovative solutions for a wide range of uses cases. The flexibility of virtualized, softwarized and multi-tenant infrastructures and the high performance promised by 5G technology are key to cope with the deployment of the IoT use cases demanded by various vertical businesses. Such 5G IoT use cases incur challenging Quality of Service (QoS) requirements especially connectivity for millions of IoT devices to achieve massive Machine-Type Communication (mMTC). In addition, network slicing is a key enabling technology in 5G multi-tenant networks to create logical virtualized networks for delivering customised solutions to meet diverse QoS requirements. This work presents a 5G IoT framework with network slicing capabilities able to manage a vast number of heterogeneous IoT network slices dynamically on demand. The proposed solution has been empirically tested and validated in five realistic vertical-oriented IoT use cases. The achieved results demonstrate a excellent stability, isolation and scalability while being able to meet extreme QoS requirements even in the most congested and stressful scenarios."
8738498,5G NR Test Bed Integrated with Pathways and Gateways for Access to the Cloud Towards Smart City Communication Applications,"With the increasing network densification, it has become exceedingly difficult to provide traditional fiber backhaul access to each cell site, which is especially true for small cell base stations (SBSs). The increasing maturity of millimeter wave (mmWave) communication has opened up the possibility of providing high-speed wireless backhaul to such cell sites. Since mmWave is also suitable for access links, the third generation partnership project (3GPP) is envisioning an integrated access and backhaul (IAB) architecture for the fifth generation (5G) cellular networks in which the same infrastructure and spectral resources will be used for both access and backhaul.Technology trends for millimeter wave small cell field trails following 5G NR 3GPP standard has been noticed in the 5G NR Mobile era as an up gradation to LTE and LTE IOT services. 5G mobile will be fully cloud enabled services. This necessitates several pathways and gateways from IOT end nodes to access to the cloud via LTE/5G CRAN Multiservice Base station. This paper aims at design and development of 5G Network Emulator at SMIT Laboratory for experimental validation of the above concept."
9484631,Achieving Variable 5G Uplink Bandwidth for IoT Applications,"As video surveillance cameras and various sensors have reached near-universal adoption for IoT applications, the uplink bandwidth demands for cellular networks are diverse and growing fast. Due to the popularity of 5G devices and the increasing deployment of 5G infrastructure, 5G has become a promising technology to meet such uplink demands. However, existing 5G uplink strategies mainly consider the practical 5G coverage issues, and have not focused on meeting the heavy and variable uplink bandwidth demands in the IoT field. In this paper, through introductions on the flexible air interface configuration of 5G NR, we reveal the feasibility of achieving variable uplink bandwidth in 5G cellular networks. We then propose an uplink bandwidth adaptation approach to dynamically set the uplink to downlink time slot ratio through signaling messages for different uplink tasks. Preliminary evaluation results show that our approach can adapt well to the variable uplink throughput of a smart home application. We envision this paper as a brief primer on 5G uplink bandwidth adaptation for interested readers to develop 5G uplink strategies with high user experience."
8972389,"Internet of Things (IoT) for Next-Generation Smart Systems: A Review of Current Challenges, Future Trends and Prospects for Emerging 5G-IoT Scenarios","The Internet of Things (IoT)-centric concepts like augmented reality, high-resolution video streaming, self-driven cars, smart environment, e-health care, etc. have a ubiquitous presence now. These applications require higher data-rates, large bandwidth, increased capacity, low latency and high throughput. In light of these emerging concepts, IoT has revolutionized the world by providing seamless connectivity between heterogeneous networks (HetNets). The eventual aim of IoT is to introduce the plug and play technology providing the end-user, ease of operation, remotely access control and configurability. This paper presents the IoT technology from a bird's eye view covering its statistical/architectural trends, use cases, challenges and future prospects. The paper also presents a detailed and extensive overview of the emerging 5G-IoT scenario. Fifth Generation (5G) cellular networks provide key enabling technologies for ubiquitous deployment of the IoT technology. These include carrier aggregation, multiple-input multiple-output (MIMO), massive-MIMO (M-MIMO), coordinated multipoint processing (CoMP), device-to-device (D2D) communications, centralized radio access network (CRAN), software-defined wireless sensor networking (SD-WSN), network function virtualization (NFV) and cognitive radios (CRs). This paper presents an exhaustive review for these key enabling technologies and also discusses the new emerging use cases of 5G-IoT driven by the advances in artificial intelligence, machine and deep learning, ongoing 5G initiatives, quality of service (QoS) requirements in 5G and its standardization issues. Finally, the paper discusses challenges in the implementation of 5G-IoT due to high data-rates requiring both cloud-based platforms and IoT devices based edge computing."
9402484,A Frequency Tunable Hexagon Shaped Antenna for 5.8GHz-WiFi and Sub 6 - 5G Mobile IoT Applications,"In this paper, a hexagon shaped antennas is designed for covering 5.8GHz band for Wi-Fi applications and covering 6GHz and above up to 8GHz for 5G applications. The proposed antenna is surrounded by metamaterial (MM) unit cells. Five metamaterial unit cells are used and three of the alternate MM unit cells connected to the radiating element via PIN diodes and the antenna maintained a partial ground with slot. The MM unit cells follows hexagon shaped rings. Roger 3006 flexible material with thickness 1.27mm and dielectric constant 6.15 is used as substrate. The proposed antennas is analyzed for the frequency range 4GHz to 9GHz and the comparative analysis is presented with the help of the reflection coefficient, VSWR, radiation patterns and other antenna parameters for different switching conditions."
9317421,Design of a 28/38 GHz Compact Dual-Band Printed Monopole for 5G/IoT Sensors,"It is predicted that 5G reaches the market in 2020 and to fulfil its expectations there will be a great demand for lower latency, higher data rates and better energy efficiency. Taking in consideration the bands allocated for 5G in Europe, a compact millimeter wave dual-band 28/38 GHz antenna is presented. The structure is based on a dual-band printed monopole, with a feeding network that efficiently guarantees the matching along both frequencies of operation. Additionally, this antenna has acceptable bandwidths making it adequate to use in 5G communications, integrated in IoT sensor networks."
9622426,The Wild Wonders of 5G Wireless Technology,"stract:
The telecommunications sector consists of the companies that enable communication globally; there can be multiple sources to achieve this, ranging from cell phones, internet services, airwaves or cables, to other wired and wireless devices. The telecommunications industry consists of the following sub‐sectors: wireless communications, communications equipment, processing systems and products, long‐distance carriers, domestic telecom services, and foreign telecom services. The 5G network has been the most waited for network ever and is expected to offer a very high rate of data transmission. Through 5G tech, multiaccess edge computing will help with decongesting an organization's swarmed networks while supporting several gadgets without a moment's delay. There are many challenges in wireless networks due to the presence of what is known as node mobility and continual changes in its network topology. Internet of Things and 5G are two technologies that work together for better and more efficient utilization."
9736412,5G-Enabled Industrial IoT Networks,"act:
This one-of-a-kind book gives you an exclusive look into how the “Industrial Internet of Things” (IIoT) convergence with the 5G end-to-end network is driving the 4th industrial revolution and bringing about game-changing developments in multiple industries. The book shows you how 5G-driven IIoT networks can deliver optimal performance for all industrial applications using key LTE and 5G NR features, and helps you understand how IIoT with 5G can be used to automate factories and make them more cost efficient.
  Detailed chapters take you through the current knowledge available on this breakthrough technology and give you access to expert discussions on: key use cases and corresponding target requirements; IIoT standards and alliances; end-to-end architecture for IIoT; IIoT enablers for 5G new radio; performance of select IIoT use cases; and machine learning enabled IIoT networks.
  The book pulls together in one resource key cases and knowledge you need to fully understand how 5G enabled IIoT is transforming global industries. You will be conversant with the end-to-end technology enablers for IIoT, learn how 5G new radio features enhance the system performance of IIoT networks, and gain a deeper understanding of the role of machine learning in the IIoT revolution.
  With its international scope and focus on 5G IIoT networks and performance, this is an important read for global technology leaders in telecom and manufacturing industries, analysts and technical writers for various industry magazines and newspapers, telecom researchers, and anyone needing to understand the current state of the art in this rapidly developing technology."
9278759,A Two-Arm Archimedean Circularly Polarized Spiral Slot Antenna for IoT Devices in 5G Network,"The rapid development of fifth-generation (5G) wireless networks will lead to the wide-scale implementation of IoT devices. The main design objective for wireless battery-powered IoT sensors is power consumption and efficiency. In this work, a small size two-arm Archimedean spiral antenna is presented for IoT devices operating in high-frequency networks. An Archimedean circularly polarized spiral slot antenna is optimized for IoT devices using a low loss material. The radiation efficiency, antenna directivity, and the bandwidth have been improved in the 5G band by reducing the antenna size and using Polytetrafluoroethylene (PTFE) as a dielectric layer. COMSOL Multiphysics tools are utilized to design and simulate the antenna at a high-frequency spectrum of 30-70 GHz. The simulation results indicate that the antenna has an insertion loss of -17 dB at 54 GHz and presents an Axial Ratio (AR) difference of 22 dB from 45-65 GHz. The voltage standing wave ratio (VSWR) is less than 2 in the frequency range of 45-50 GHz with a radiation efficiency of 83%."
8767268,Towards a Scaled IoT Pub/Sub Architecture for 5G Networks: the Case of Multiaccess Edge Computing,"The vision of the Internet of Thing is becoming a reality and novel communications technologies such as the upcoming 5G network architecture are designed to support its full deployment.In this scenario, we discuss the benefits that a publish/subscribe protocol such as MQTT or its recently proposed enhancement MQTT+ could bring into the picture. However, deploying pub/sub brokers with advanced caching and aggregation functionalities in a distributed fashion poses challenges in protocol design and management of communication resources.In this paper, we identify the main research challenges and possible solutions to scale up a pub/sub architecture for upcoming IoT applications in 5G networks, and we present our perspective on systems design, optimisation, and working implementations."
9562612,NFV-Enabled Vertical Scalability for IoT Slices,"With network slicing, 5G is able to best support heterogeneous IoT applications each with a specially tailored virtual network, called IoT slice. NFV (Network Function Virtualization) is the key enabler to virtualize a 5G network into multiple IoT slices for different types of IoT applications. All 5G network slices are required to support scalability for their operations in order to deal with dynamic fluctuation of incoming IoT requests. This research focuses on designing and implementing an NFV-enabled vertical scalability system for IoT slices according to their CPU loading. Our system is tested using a traffic generator with three types of IoT services. Each type of IoT services has a different QoS requirement, and the system will forward it to a specific network slice according to its requirement. We will evaluate the performance of vertical scalability by comparing two systems: one system implements vertical scalability followed by horizontal scalability while the other system implements only horizontal scalability. Our aim is to demonstrate that the former involves lower CPU utilization and power consumption while still achieves compatible response time and throughput when compared to the latter."
9498913,Smart Tour Guide Application Based on 5G IoT System Environment,"Intelligent information technology has promoted the transformation of experience-led tourism models. This research mainly discusses the realization of smart tourism guidance applications based on the 5G Internet of Things system environment. Through 5G Internet of Things and other information technologies, change and improve the methods of information collection, capture, transmission and processing in the traditional tourism system to realize information sharing. The system uses the collection technology, information transmission technology and computer software technology of various fire protection sensors to transmit the alarm signals collected by the sensors to the fire 5G IoT data management platform. Through the fire protection 5G Internet of Things system, it is possible to finally realize the big data collection of the status and location information of the fire equipment alarm, fault, shielding, action, etc., and provide information services for users of various levels. In the evaluation of smart scenic spots, the weight values of automatic identification ticket checking equipment, IP digital broadcasting, and GPS parking location are higher, which are 6.087, 4.186, and 4.014 respectively. This research will help develop a broader future tourism market."
9622602,Optimal Radio Resource Allocation in Small Cells for a Massive IoT Network: An mMTC Perspective,"The growing number of resource-restrained Machine-Type Communications (MTC) gadgets such as IoT devices are generating challenges toward obtaining miscellaneous communication requirements in ultra-dense and dynamic wireless environments. Among distinct application cases the forthcoming 5G cellular network is expected to assist applications such as massive MTC (mMTC) that brings the infrequent technical challenge of assisting a massive or large number of MTC gadgets or devices in wireless networks. The imminent need for mMTC led to the achievement of the state-of-the-art IoT vision across a range of communications system with varied service requirements. To serve such massive IoT infrastructure the optimal deployment of small cells will be a crucial approach. Since small cells are highly capable to serve high-density or ultra-dense networks. The paper, therefore, performed research on assigning optimal network resource namely bandwidth allocation considering the requirement by a massive IoT network. Moreover, the researchers developed an easy-to-implement algorithm regarding the optimal bandwidth allocation to extend the research on small cells and mMTC."
9538925,"Opportunities, challenges and feasibilities of Zero-Power IoT in 5G advanced","In this paper, we firstly present some vertical use cases that have their specific services requirements which cannot be fulfilled with the existing IoT (Internet Of Things) technologies. Then a novel IoT system supporting zero-power terminals is proposed for 3GPP (3rd Generation Partnership Project) to cover these untouched vertical use cases. The IoT system uses back-scattering and RF (Radio Frequency) power harvesting thus the terminal has distinguished merits of ultra-low complexity, ultra-low cost, small size and battery-less. It can well match the requirements of the identified use cases. However, such a IOT system faces great challenges on the aspects such as services coverage, system efficiency, security management and access procedure etc. Finally, we give an overview of the possibilities to resolve these issues via developing a cellular IoT network and using 3GPP expertise."
9329349,A Novel 5G Rectenna for IoT applications,"The present work proposes a rectifying circuit called rectenna. We propose an optical rectenna based of solar cell antenna operating at 3.5 GHz for the future 5th generation. This hybrid system solar cell antenna allows energy recovery (DC signal) as well as RF signal for Data Transmission. On the other hand, we have proposed a conversion circuit RF/DC for the unitile RF part. A parametric study has been shown that the efficiency can reach 66.2%."
9085198,Design of a Smartwatch for IoT Application under 5G Environment,"In this paper, a novel design of a smartwatch for the Internet of Things (IoT) is proposed. The ergonomic features of its wearability have been investigated and analyzed. Based on the results, the exterior design is proposed. Meanwhile, an ultrawideband Vivaldi antenna is designed under the constraints of structural parameters. The operating bandwidth of the antenna starts from 22.9GHz to more than 50GHz, covering the whole 5G millimeter frequency band. The antenna performance with practical boundary conditions is also analyzed. With the integration with the 5G environment, all the devices connected in IoT are able to conveniently interact with users through the smartwatch."
9545489,Advantages of 5G-IoT over LTE-M or Nb-IoT Enhancing Next Generation Technologies,"In the era of Industry 4.0, Internet of Things (IoT) has been a crucial component in shaping smart cities and advancing urbanisation. With the ever-rising demand of customers, it is getting tougher to handle numerous IoT end devices with consistent reliability and responsiveness. While CAT-M1 and Nb-IoT architectures could handle faster transfer rates and boarder communication protocols, lower latency and wider network accessibility was still not addressed. These issues can be drastically improved with the implementation of fifth generation of wireless systems. In this paper, we propose an architecture of 5G-IoT coupled with Mesh Networking via a gateway to provide faster, cost-effective, and reliable wide area coverage for end devices."
9232687,Signaling in 4G/5G with NB-IoT support in 5G Option 3,"This paper describes the signaling use cases in 4G/5G with NB-IoT support that is the new 3GPP radio standard which ""addresses"" the requirements of the Inetrent of Things devices. It provides improved indoor coverage low-flow devices, low sensitivity, low power consumption, ultra-low cost and optimized network architecture. NB-IoT is considered to be the best solution for LPWA technologies."
9103033,Enabling Roaming Across Heterogeneous IoT Wireless Networks: LoRaWAN MEETS 5G,"Despite the latest research efforts to foster mobility and roaming in heterogeneous Low Power Wide Area Networks (LP-WANs) networks, handover roaming of Internet of Things (IoT) devices is not a success mainly due to fragmentation and difficulties to establish trust across different network domains as well as the lack of interoperability of different LP-WANs wireless protocols. To cope with this issue, this paper proposes a novel handover roaming mechanism for Low Range Wide Area Network (LoRaWAN) protocol that relies on the trusted 5G network to perform IoT device's authentication and key management, thereby extending the mobility and roaming capabilities of LoRaWAN to global scale. The proposal enables interoperability between 5G network and LoRaWAN, whereby multi Radio Access Technologies IoT (multi-RAT IoT) devices can exploit both technologies interchangeably, thereby fostering novel IoT mobility and roaming use cases for LP-WANs not experimented so far. Two integration approaches for LoRaWAN and 5G have been proposed, either assuming 5G spectrum connectivity with standard 5G authentication or performing 5G authentication over the LoRaWAN network. The solution has been deployed, implemented and validated in a real and integrated 5G-LoRaWAN testbed, showing its feasibility and security viability."
